policy,policy_role,rescue,rescue_blocks,missed_blocks,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,top128_recall,top512_recall,top2048_recall
streak2_bucket8_m0,Aggressive,best1,1,32,13,2,code_heldout_3,long-code,16384,16398,0.9999971985816956,0.00240864185616374,0.00048828125,1.0,1.0,0.97265625
streak2_bucket8_m0,Aggressive,best2,2,32,13,2,code_heldout_3,long-code,16384,16398,0.9999973177909851,0.0023397516924887896,0.00048828125,1.0,1.0,0.97314453125
streak2_bucket8_m0,Aggressive,best4,4,32,13,2,code_heldout_3,long-code,16384,16398,0.9999971985816956,0.0023963951971381903,0.00048828125,1.0,1.0,0.97509765625
streak2_bucket8_m0,Aggressive,best8,8,32,13,2,code_heldout_3,long-code,16384,16398,0.9999973773956299,0.002313850447535515,0.00048828125,1.0,1.0,0.9794921875
streak2_bucket8_m0,Aggressive,all,32,32,13,2,code_heldout_3,long-code,16384,16398,1.000000238418579,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,20,14,2,code_heldout_3,long-code,16384,16399,0.9999951720237732,0.0031005495693534613,0.0010986328125,1.0,1.0,0.984375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,20,14,2,code_heldout_3,long-code,16384,16399,0.9999953508377075,0.003049560124054551,0.0009765625,1.0,1.0,0.98486328125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,20,14,2,code_heldout_3,long-code,16384,16399,0.9999953508377075,0.003019103780388832,0.0009765625,1.0,1.0,0.9853515625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,20,14,2,code_heldout_3,long-code,16384,16399,0.9999954104423523,0.0030208441894501448,0.0009765625,1.0,1.0,0.986328125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,20,14,2,code_heldout_3,long-code,16384,16399,0.9999955892562866,0.0029813875444233418,0.0009765625,1.0,1.0,0.98876953125
streak2_bucket8_m-0.75_refresh8,Balanced,all,20,20,14,2,code_heldout_3,long-code,16384,16399,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,19,14,2,code_heldout_3,long-code,16384,16399,0.9999951720237732,0.003107313299551606,0.0010986328125,1.0,1.0,0.98583984375
streak2_bucket8_m0,Aggressive,best1,1,19,14,2,code_heldout_3,long-code,16384,16399,0.9999956488609314,0.0029506857972592115,0.00048828125,1.0,1.0,0.986328125
streak2_bucket8_m0,Aggressive,best2,2,19,14,2,code_heldout_3,long-code,16384,16399,0.9999954104423523,0.003017185488715768,0.0009765625,1.0,1.0,0.98681640625
streak2_bucket8_m0,Aggressive,best4,4,19,14,2,code_heldout_3,long-code,16384,16399,0.9999955892562866,0.0029565789736807346,0.0009765625,1.0,1.0,0.98828125
streak2_bucket8_m0,Aggressive,best8,8,19,14,2,code_heldout_3,long-code,16384,16399,0.9999977350234985,0.002127542160451412,0.000732421875,1.0,1.0,0.99169921875
streak2_bucket8_m0,Aggressive,all,19,19,14,2,code_heldout_3,long-code,16384,16399,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,37,15,2,code_heldout_3,long-code,16384,16400,0.9999908208847046,0.004309901501983404,0.001953125,1.0,0.998046875,0.96875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,37,15,2,code_heldout_3,long-code,16384,16400,0.9999909996986389,0.004253318067640066,0.001953125,1.0,0.998046875,0.96923828125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,37,15,2,code_heldout_3,long-code,16384,16400,0.9999906420707703,0.004322235472500324,0.001953125,1.0,0.998046875,0.97216796875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,37,15,2,code_heldout_3,long-code,16384,16400,0.9999911785125732,0.004214403219521046,0.001953125,1.0,1.0,0.97412109375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,37,15,2,code_heldout_3,long-code,16384,16400,0.9999914169311523,0.004144151695072651,0.001953125,1.0,1.0,0.978515625
streak2_bucket8_m-0.75_refresh8,Balanced,all,37,37,15,2,code_heldout_3,long-code,16384,16400,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,36,15,2,code_heldout_3,long-code,16384,16400,0.9999907612800598,0.004306254908442497,0.001953125,1.0,0.998046875,0.96484375
streak2_bucket8_m0,Aggressive,best1,1,36,15,2,code_heldout_3,long-code,16384,16400,0.9999909996986389,0.004265617113560438,0.001953125,1.0,1.0,0.96630859375
streak2_bucket8_m0,Aggressive,best2,2,36,15,2,code_heldout_3,long-code,16384,16400,0.9999909996986389,0.004247024655342102,0.001953125,1.0,1.0,0.966796875
streak2_bucket8_m0,Aggressive,best4,4,36,15,2,code_heldout_3,long-code,16384,16400,0.9999909996986389,0.004245362710207701,0.001953125,1.0,1.0,0.97021484375
streak2_bucket8_m0,Aggressive,best8,8,36,15,2,code_heldout_3,long-code,16384,16400,0.9999909400939941,0.004254696890711784,0.001953125,1.0,1.0,0.974609375
streak2_bucket8_m0,Aggressive,all,36,36,15,2,code_heldout_3,long-code,16384,16400,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,27,16,2,code_heldout_3,long-code,16384,16401,0.9999944567680359,0.003522783052176237,0.001953125,1.0,1.0,0.98095703125
streak2_bucket8_m0,Aggressive,best1,1,27,16,2,code_heldout_3,long-code,16384,16401,0.9999973177909851,0.0023248426150530577,0.0009765625,1.0,1.0,0.982421875
streak2_bucket8_m0,Aggressive,best2,2,27,16,2,code_heldout_3,long-code,16384,16401,0.9999973773956299,0.0022941746283322573,0.0009765625,1.0,1.0,0.98291015625
streak2_bucket8_m0,Aggressive,best4,4,27,16,2,code_heldout_3,long-code,16384,16401,0.9999972581863403,0.002332541160285473,0.0009765625,1.0,1.0,0.984375
streak2_bucket8_m0,Aggressive,best8,8,27,16,2,code_heldout_3,long-code,16384,16401,0.9999980926513672,0.001909756800159812,0.00048828125,1.0,1.0,0.9873046875
streak2_bucket8_m0,Aggressive,all,27,27,16,2,code_heldout_3,long-code,16384,16401,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,17,17,2,code_heldout_3,long-code,16384,16402,0.9999953508377075,0.0030477328691631556,0.001953125,1.0,1.0,0.9814453125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,17,17,2,code_heldout_3,long-code,16384,16402,0.9999958872795105,0.0028638732619583607,0.0009765625,1.0,1.0,0.98486328125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,17,17,2,code_heldout_3,long-code,16384,16402,0.9999964237213135,0.002675433875992894,0.0009765625,1.0,1.0,0.98583984375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,17,17,2,code_heldout_3,long-code,16384,16402,0.9999969005584717,0.002480925992131233,0.0009765625,1.0,1.0,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,17,17,2,code_heldout_3,long-code,16384,16402,0.9999967217445374,0.0025462412741035223,0.0009765625,1.0,1.0,0.9931640625
streak2_bucket8_m-0.75_refresh8,Balanced,all,17,17,17,2,code_heldout_3,long-code,16384,16402,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,36,17,2,code_heldout_3,long-code,16384,16402,0.9999895095825195,0.004590670112520456,0.0009765625,1.0,0.998046875,0.9541015625
streak2_bucket8_m0,Aggressive,best1,1,36,17,2,code_heldout_3,long-code,16384,16402,0.9999908208847046,0.0042778258211910725,0.0009765625,1.0,0.998046875,0.95654296875
streak2_bucket8_m0,Aggressive,best2,2,36,17,2,code_heldout_3,long-code,16384,16402,0.9999908804893494,0.004281054250895977,0.0009765625,1.0,0.998046875,0.9599609375
streak2_bucket8_m0,Aggressive,best4,4,36,17,2,code_heldout_3,long-code,16384,16402,0.9999911785125732,0.004204930737614632,0.0009765625,1.0,0.998046875,0.96728515625
streak2_bucket8_m0,Aggressive,best8,8,36,17,2,code_heldout_3,long-code,16384,16402,0.9999912977218628,0.004181187599897385,0.0009765625,1.0,0.998046875,0.9716796875
streak2_bucket8_m0,Aggressive,all,36,36,17,2,code_heldout_3,long-code,16384,16402,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,26,18,2,code_heldout_3,long-code,16384,16403,0.9999963045120239,0.002695017261430621,0.0009765625,1.0,1.0,0.98291015625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,26,18,2,code_heldout_3,long-code,16384,16403,0.9999969005584717,0.0024845788720995188,0.0009765625,1.0,1.0,0.9833984375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,26,18,2,code_heldout_3,long-code,16384,16403,0.9999970197677612,0.002429103711619973,0.0009765625,1.0,1.0,0.98388671875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,26,18,2,code_heldout_3,long-code,16384,16403,0.9999978542327881,0.0020943330600857735,0.0009765625,1.0,1.0,0.986328125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,26,18,2,code_heldout_3,long-code,16384,16403,0.9999985694885254,0.0016795217525213957,0.00048828125,1.0,1.0,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,all,26,26,18,2,code_heldout_3,long-code,16384,16403,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,47,18,2,code_heldout_3,long-code,16384,16403,0.9999931454658508,0.0037267173174768686,0.0009765625,1.0,0.99609375,0.96337890625
streak2_bucket8_m0,Aggressive,best1,1,47,18,2,code_heldout_3,long-code,16384,16403,0.9999945163726807,0.003299680072814226,0.0009765625,1.0,0.99609375,0.96484375
streak2_bucket8_m0,Aggressive,best2,2,47,18,2,code_heldout_3,long-code,16384,16403,0.9999943971633911,0.0033349713776260614,0.0009765625,1.0,0.99609375,0.96630859375
streak2_bucket8_m0,Aggressive,best4,4,47,18,2,code_heldout_3,long-code,16384,16403,0.9999945759773254,0.00330640678294003,0.0009765625,1.0,0.998046875,0.9677734375
streak2_bucket8_m0,Aggressive,best8,8,47,18,2,code_heldout_3,long-code,16384,16403,0.9999953508377075,0.0030755107291042805,0.001953125,1.0,0.998046875,0.97021484375
streak2_bucket8_m0,Aggressive,all,47,47,18,2,code_heldout_3,long-code,16384,16403,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,17,19,2,code_heldout_3,long-code,16384,16404,0.9999964237213135,0.0026783717330545187,0.001953125,1.0,1.0,0.986328125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,17,19,2,code_heldout_3,long-code,16384,16404,0.9999985694885254,0.0017237844876945019,0.00048828125,1.0,1.0,0.98681640625
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,17,19,2,code_heldout_3,long-code,16384,16404,0.999998927116394,0.0015510786324739456,0.00048828125,1.0,1.0,0.9873046875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,17,19,2,code_heldout_3,long-code,16384,16404,0.999998927116394,0.0014526041923090816,0.00048828125,1.0,1.0,0.990234375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,17,19,2,code_heldout_3,long-code,16384,16404,0.9999986886978149,0.0016254271613433957,0.00048828125,1.0,1.0,0.9931640625
streak2_bucket8_m-0.75_refresh8,Balanced,all,17,17,19,2,code_heldout_3,long-code,16384,16404,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,32,19,2,code_heldout_3,long-code,16384,16404,0.9999550580978394,0.009633744135499,0.00244140625,1.0,1.0,0.96923828125
streak2_bucket8_m0,Aggressive,best1,1,32,19,2,code_heldout_3,long-code,16384,16404,0.9999553561210632,0.009604199789464474,0.00244140625,1.0,1.0,0.9697265625
streak2_bucket8_m0,Aggressive,best2,2,32,19,2,code_heldout_3,long-code,16384,16404,0.9999551773071289,0.009631160646677017,0.00244140625,1.0,1.0,0.97021484375
streak2_bucket8_m0,Aggressive,best4,4,32,19,2,code_heldout_3,long-code,16384,16404,0.9999553561210632,0.009609402157366276,0.00244140625,1.0,1.0,0.97509765625
streak2_bucket8_m0,Aggressive,best8,8,32,19,2,code_heldout_3,long-code,16384,16404,0.9999552369117737,0.009612016379833221,0.00244140625,1.0,1.0,0.9775390625
streak2_bucket8_m0,Aggressive,all,32,32,19,2,code_heldout_3,long-code,16384,16404,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,27,20,2,code_heldout_3,long-code,16384,16405,0.9999921321868896,0.004006136674433947,0.001953125,1.0,1.0,0.97900390625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,27,20,2,code_heldout_3,long-code,16384,16405,0.999992847442627,0.0037835966795682907,0.001953125,1.0,1.0,0.97998046875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,27,20,2,code_heldout_3,long-code,16384,16405,0.9999932050704956,0.003728417446836829,0.001953125,1.0,1.0,0.98095703125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,27,20,2,code_heldout_3,long-code,16384,16405,0.9999970197677612,0.002456838032230735,0.0009765625,1.0,1.0,0.9833984375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,27,20,2,code_heldout_3,long-code,16384,16405,0.9999980330467224,0.00201242184266448,0.0009765625,1.0,1.0,0.98779296875
streak2_bucket8_m-0.75_refresh8,Balanced,all,27,27,20,2,code_heldout_3,long-code,16384,16405,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,45,20,2,code_heldout_3,long-code,16384,16405,0.9999877214431763,0.005016476847231388,0.0029296875,1.0,0.998046875,0.9609375
streak2_bucket8_m0,Aggressive,best1,1,45,20,2,code_heldout_3,long-code,16384,16405,0.9999893307685852,0.004663967061787844,0.001953125,1.0,0.998046875,0.9619140625
streak2_bucket8_m0,Aggressive,best2,2,45,20,2,code_heldout_3,long-code,16384,16405,0.9999903440475464,0.00441643875092268,0.001953125,1.0,0.998046875,0.962890625
streak2_bucket8_m0,Aggressive,best4,4,45,20,2,code_heldout_3,long-code,16384,16405,0.999991238117218,0.004206449259072542,0.001953125,1.0,0.998046875,0.96630859375
streak2_bucket8_m0,Aggressive,best8,8,45,20,2,code_heldout_3,long-code,16384,16405,0.9999914765357971,0.004137181211262941,0.001953125,1.0,0.998046875,0.96875
streak2_bucket8_m0,Aggressive,all,45,45,20,2,code_heldout_3,long-code,16384,16405,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,16,21,2,code_heldout_3,long-code,16384,16406,0.9999971985816956,0.0023565050214529037,0.00048828125,1.0,1.0,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,16,21,2,code_heldout_3,long-code,16384,16406,0.9999974966049194,0.002256146166473627,0.00048828125,1.0,1.0,0.9892578125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,16,21,2,code_heldout_3,long-code,16384,16406,0.9999975562095642,0.0022496990859508514,0.00048828125,1.0,1.0,0.98974609375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,16,21,2,code_heldout_3,long-code,16384,16406,0.9999974966049194,0.00226034689694643,0.00048828125,1.0,1.0,0.99169921875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,16,21,2,code_heldout_3,long-code,16384,16406,0.9999991059303284,0.0013469128170982003,0.00048828125,1.0,1.0,0.9951171875
streak2_bucket8_m-0.75_refresh8,Balanced,all,16,16,21,2,code_heldout_3,long-code,16384,16406,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,25,21,2,code_heldout_3,long-code,16384,16406,0.9999970197677612,0.0024614993017166853,0.00048828125,1.0,1.0,0.9833984375
streak2_bucket8_m0,Aggressive,best1,1,25,21,2,code_heldout_3,long-code,16384,16406,0.9999973177909851,0.0023152846843004227,0.00048828125,1.0,1.0,0.984375
streak2_bucket8_m0,Aggressive,best2,2,25,21,2,code_heldout_3,long-code,16384,16406,0.9999973773956299,0.0022972736041992903,0.00048828125,1.0,1.0,0.98486328125
streak2_bucket8_m0,Aggressive,best4,4,25,21,2,code_heldout_3,long-code,16384,16406,0.9999972581863403,0.002361831022426486,0.00048828125,1.0,1.0,0.98583984375
streak2_bucket8_m0,Aggressive,best8,8,25,21,2,code_heldout_3,long-code,16384,16406,0.9999973177909851,0.0023360217455774546,0.00048828125,1.0,1.0,0.98828125
streak2_bucket8_m0,Aggressive,all,25,25,21,2,code_heldout_3,long-code,16384,16406,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,30,22,2,code_heldout_3,long-code,16384,16407,0.9999822974205017,0.0059571051970124245,0.00390625,1.0,1.0,0.9716796875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,30,22,2,code_heldout_3,long-code,16384,16407,0.9999904632568359,0.004370961803942919,0.0009765625,1.0,1.0,0.97607421875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,30,22,2,code_heldout_3,long-code,16384,16407,0.9999903440475464,0.00438056793063879,0.0009765625,1.0,1.0,0.978515625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,30,22,2,code_heldout_3,long-code,16384,16407,0.999990701675415,0.00431830482557416,0.0009765625,1.0,1.0,0.9794921875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,30,22,2,code_heldout_3,long-code,16384,16407,0.9999946355819702,0.0033420731779187918,0.00390625,1.0,1.0,0.98291015625
streak2_bucket8_m-0.75_refresh8,Balanced,all,30,30,22,2,code_heldout_3,long-code,16384,16407,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,43,22,2,code_heldout_3,long-code,16384,16407,0.999983549118042,0.005723751615732908,0.0009765625,1.0,0.994140625,0.9580078125
streak2_bucket8_m0,Aggressive,best1,1,43,22,2,code_heldout_3,long-code,16384,16407,0.9999841451644897,0.005638832692056894,0.0009765625,1.0,0.994140625,0.95849609375
streak2_bucket8_m0,Aggressive,best2,2,43,22,2,code_heldout_3,long-code,16384,16407,0.9999843835830688,0.0055921743623912334,0.0009765625,1.0,0.998046875,0.96240234375
streak2_bucket8_m0,Aggressive,best4,4,43,22,2,code_heldout_3,long-code,16384,16407,0.9999852180480957,0.00544730806723237,0.0009765625,1.0,0.998046875,0.96337890625
streak2_bucket8_m0,Aggressive,best8,8,43,22,2,code_heldout_3,long-code,16384,16407,0.9999858140945435,0.005336000584065914,0.0009765625,1.0,0.998046875,0.96923828125
streak2_bucket8_m0,Aggressive,all,43,43,22,2,code_heldout_3,long-code,16384,16407,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,19,23,2,code_heldout_3,long-code,16384,16408,0.9999953508377075,0.003081357339397073,0.001953125,1.0,1.0,0.98876953125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,19,23,2,code_heldout_3,long-code,16384,16408,0.9999963641166687,0.002739035990089178,0.001953125,1.0,1.0,0.98974609375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,19,23,2,code_heldout_3,long-code,16384,16408,0.9999963045120239,0.0027714697644114494,0.001953125,1.0,1.0,0.990234375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,19,23,2,code_heldout_3,long-code,16384,16408,0.9999966621398926,0.002649290720000863,0.001953125,1.0,1.0,0.9912109375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,19,23,2,code_heldout_3,long-code,16384,16408,0.9999974966049194,0.0022562628146260977,0.001953125,1.0,1.0,0.9931640625
streak2_bucket8_m-0.75_refresh8,Balanced,all,19,19,23,2,code_heldout_3,long-code,16384,16408,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,30,23,2,code_heldout_3,long-code,16384,16408,0.9999693632125854,0.007831097580492496,0.001953125,1.0,1.0,0.98046875
streak2_bucket8_m0,Aggressive,best1,1,30,23,2,code_heldout_3,long-code,16384,16408,0.9999701976776123,0.007720031309872866,0.001953125,1.0,1.0,0.9814453125
streak2_bucket8_m0,Aggressive,best2,2,30,23,2,code_heldout_3,long-code,16384,16408,0.9999707937240601,0.007652060594409704,0.001953125,1.0,1.0,0.982421875
streak2_bucket8_m0,Aggressive,best4,4,30,23,2,code_heldout_3,long-code,16384,16408,0.9999714493751526,0.0075666336342692375,0.001953125,1.0,1.0,0.9833984375
streak2_bucket8_m0,Aggressive,best8,8,30,23,2,code_heldout_3,long-code,16384,16408,0.9999716877937317,0.007519048638641834,0.001953125,1.0,1.0,0.98681640625
streak2_bucket8_m0,Aggressive,all,30,30,23,2,code_heldout_3,long-code,16384,16408,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,27,24,2,code_heldout_3,long-code,16384,16409,0.9999929070472717,0.003773462027311325,0.001953125,1.0,0.998046875,0.97998046875
streak2_bucket8_m0,Aggressive,best1,1,27,24,2,code_heldout_3,long-code,16384,16409,0.9999932050704956,0.0036755367182195187,0.001953125,1.0,0.998046875,0.98046875
streak2_bucket8_m0,Aggressive,best2,2,27,24,2,code_heldout_3,long-code,16384,16409,0.9999932050704956,0.0036869989708065987,0.001953125,1.0,0.998046875,0.98095703125
streak2_bucket8_m0,Aggressive,best4,4,27,24,2,code_heldout_3,long-code,16384,16409,0.9999939799308777,0.003480955259874463,0.001953125,1.0,0.998046875,0.98193359375
streak2_bucket8_m0,Aggressive,best8,8,27,24,2,code_heldout_3,long-code,16384,16409,0.9999945163726807,0.0033208236563950777,0.001953125,1.0,0.998046875,0.98388671875
streak2_bucket8_m0,Aggressive,all,27,27,24,2,code_heldout_3,long-code,16384,16409,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,15,25,2,code_heldout_3,long-code,16384,16410,0.9999816417694092,0.006075393874198198,0.001953125,1.0,1.0,0.986328125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,15,25,2,code_heldout_3,long-code,16384,16410,0.9999842047691345,0.005613970570266247,0.0009765625,1.0,1.0,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,15,25,2,code_heldout_3,long-code,16384,16410,0.9999842643737793,0.005609793588519096,0.0009765625,1.0,1.0,0.98876953125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,15,25,2,code_heldout_3,long-code,16384,16410,0.9999856352806091,0.005352674052119255,0.001953125,1.0,1.0,0.99072265625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,15,25,2,code_heldout_3,long-code,16384,16410,0.9999860525131226,0.005275803618133068,0.001953125,1.0,1.0,0.99365234375
streak2_bucket8_m-0.75_refresh8,Balanced,all,15,15,25,2,code_heldout_3,long-code,16384,16410,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,28,25,2,code_heldout_3,long-code,16384,16410,0.9999702572822571,0.007793426979333162,0.005859375,1.0,1.0,0.978515625
streak2_bucket8_m0,Aggressive,best1,1,28,25,2,code_heldout_3,long-code,16384,16410,0.9999783635139465,0.0065985494293272495,0.00390625,1.0,1.0,0.98046875
streak2_bucket8_m0,Aggressive,best2,2,28,25,2,code_heldout_3,long-code,16384,16410,0.999981701374054,0.006036173552274704,0.001953125,1.0,1.0,0.9814453125
streak2_bucket8_m0,Aggressive,best4,4,28,25,2,code_heldout_3,long-code,16384,16410,0.9999842047691345,0.0056108711287379265,0.0009765625,1.0,1.0,0.98291015625
streak2_bucket8_m0,Aggressive,best8,8,28,25,2,code_heldout_3,long-code,16384,16410,0.9999850988388062,0.005486763548105955,0.0009765625,1.0,1.0,0.986328125
