split,scope,method,base_context_length,layer,workload,observations,qk_reduction,top2048_recall,top128_recall,top512_recall,weighted_recall,teacher_attention_mass_ratio
validation,pure_no_h56,prev_full,16384,14,long-text,127,1.0,0.7596387487696851,0.9937869094488189,0.9835291584645669,0.8955232200940704,0.9770307012208098
validation,pure_no_h56,prev_full,16384,17,long-code,127,1.0,0.6851931594488189,0.9788385826771654,0.9286417322834646,0.8986399523237828,0.9207401753169384
validation,pure_no_h56,prev_full,16384,17,long-text,127,1.0,0.776128813976378,0.9922490157480315,0.9870201771653543,0.9382375779216451,0.9396200503362847
validation,pure_no_h56,prev_full,16384,21,long-code,127,1.0,0.7336137426181102,0.9904650590551181,0.9704109251968503,0.9439700325975128,0.9574211231900016
validation,pure_no_h56,prev_full,16384,21,long-text,127,1.0,0.7487197034940944,0.9886195866141733,0.9592765748031497,0.9212650698478547,0.9499537936072863
validation,pure_no_h56,prev_full,16384,25,long-code,127,1.0,0.7641409325787402,0.992433562992126,0.9803610974409449,0.8915864806292851,0.9549906693114387
validation,pure_no_h56,prev_full,16384,25,long-text,127,1.0,0.8416969119094488,0.9934793307086615,0.9958015501968503,0.9311255035520454,0.9811442412888706
validation,pure_no_h56,prev_full,32768,2,long-code,127,1.0,0.6863811823326772,0.9855437992125984,0.943851500984252,0.8396684639846551,0.9297090174549352
validation,pure_no_h56,prev_full,32768,2,long-text,127,1.0,0.7011295829232284,0.9865895669291339,0.949956938976378,0.8450843630889716,0.932666002513599
validation,pure_no_h56,prev_full,32768,5,long-code,127,1.0,0.6864503875492126,0.9802534448818898,0.9312253937007874,0.808089524083574,0.9581680466489513
validation,pure_no_h56,prev_full,32768,5,long-text,127,1.0,0.6863658033956693,0.976070374015748,0.9322865403543307,0.8111948229993022,0.9452417825612629
validation,pure_no_h56,prev_full,32768,8,long-code,127,1.0,0.6390140563484252,0.9544168307086615,0.8835045521653543,0.7536364941821339,0.9226754251432175
validation,pure_no_h56,prev_full,32768,8,long-text,127,1.0,0.6318205585629921,0.937253937007874,0.8751076525590551,0.7441862565071087,0.9046608823328455
validation,pure_no_h56,prev_full,32768,11,long-code,127,1.0,0.7046244463582677,0.9823449803149606,0.9445435531496063,0.8086467499054749,0.8942288096673732
validation,pure_no_h56,prev_full,32768,11,long-text,127,1.0,0.6905411847933071,0.9777312992125984,0.9335168553149606,0.8012763285139376,0.8998736943881912
validation,pure_no_h56,prev_full,32768,14,long-code,127,1.0,0.6497485543799213,0.9788385826771654,0.9150467519685039,0.7777365936093436,0.9497912155498889
validation,pure_no_h56,prev_full,32768,14,long-text,127,1.0,0.6412401574803149,0.9713336614173228,0.9036970964566929,0.7633181167645681,0.9471258958771777
validation,pure_no_h56,prev_full,32768,17,long-code,127,1.0,0.6550504429133859,0.9746555118110236,0.914185531496063,0.8187166994264728,0.9160210081762425
validation,pure_no_h56,prev_full,32768,17,long-text,127,1.0,0.5772214874507874,0.9283341535433071,0.828248031496063,0.7163673201839487,0.8700097755596778
validation,pure_no_h56,prev_full,32768,21,long-code,127,1.0,0.6833015501968503,0.9902189960629921,0.9463582677165354,0.8634718674466649,0.9620373568456049
validation,pure_no_h56,prev_full,32768,21,long-text,127,1.0,0.6445043368602362,0.9871432086614174,0.9187838336614174,0.8072610015128111,0.9386551492833604
validation,pure_no_h56,prev_full,32768,25,long-code,127,1.0,0.6499407910925197,0.9732406496062992,0.9098179133858267,0.7752856061408965,0.9488913679387163
validation,pure_no_h56,prev_full,32768,25,long-text,127,1.0,0.6097671628937008,0.9552165354330708,0.874630905511811,0.7327969394310189,0.9266168478114174
validation,pure_no_h56,raw_h8,8192,2,long-code,127,0.875,0.7678395669291339,0.9985851377952756,0.9771930364173228,0.979328899520337,0.9924752230791252
validation,pure_no_h56,raw_h8,8192,2,long-text,127,0.875,0.7497270238681102,0.9963705708661418,0.9721795029527559,0.978811376965581,0.985898563989997
validation,pure_no_h56,raw_h8,8192,5,long-code,127,0.875,0.8323349840059056,1.0,0.9994002214566929,0.9874823154211788,0.9929792588579703
validation,pure_no_h56,raw_h8,8192,5,long-text,127,0.875,0.8281596026082677,0.9999384842519685,0.997185654527559,0.9805799632535448,0.9897819481830816
validation,pure_no_h56,raw_h8,8192,8,long-code,127,0.875,0.8073903481791339,1.0,0.9981083907480315,0.9897958838794257,0.994528394151472
validation,pure_no_h56,raw_h8,8192,8,long-text,127,0.875,0.8084937869094488,1.0,0.9976931594488189,0.9848012319261696,0.9921712023585144
validation,pure_no_h56,raw_h8,8192,11,long-code,127,0.875,0.8529927411417323,1.0,0.9997231791338582,0.9834853847137934,0.9969293852950477
validation,pure_no_h56,raw_h8,8192,11,long-text,127,0.875,0.842531219242126,1.0,0.9993540846456693,0.9835289287034644,0.9955206821169835
validation,pure_no_h56,raw_h8,8192,14,long-code,127,0.875,0.8375561331200787,0.9999384842519685,0.998046875,0.9709547280528422,0.9919743940429345
validation,pure_no_h56,raw_h8,8192,14,long-text,127,0.875,0.8243533156988189,0.9999384842519685,0.9990772637795275,0.9731102008781986,0.9902931389664834
validation,pure_no_h56,raw_h8,8192,17,long-code,127,0.875,0.7789931409940944,0.9988312007874016,0.9857283464566929,0.971372667176842,0.9843354910258528
validation,pure_no_h56,raw_h8,8192,17,long-text,127,0.875,0.7630528727854331,0.999261811023622,0.9809916338582677,0.956617621540368,0.982846744775754
validation,pure_no_h56,raw_h8,8192,21,long-code,127,0.875,0.8185093196358267,0.999630905511811,0.9947250246062992,0.9664470319889724,0.9800276717491491
validation,pure_no_h56,raw_h8,8192,21,long-text,127,0.875,0.8360336183562992,1.0,0.9978469488188977,0.9596755381735121,0.9871153549692512
validation,pure_no_h56,raw_h8,8192,25,long-code,127,0.875,0.8052757443405512,1.0,0.9946481299212598,0.9624850509175531,0.9877025133198056
validation,pure_no_h56,raw_h8,8192,25,long-text,127,0.875,0.7665784940944882,0.9979084645669292,0.9851285679133859,0.9459839234440888,0.9813419807290634
validation,pure_no_h56,raw_h8,16384,2,long-code,127,0.875,0.7255205770177166,0.991326279527559,0.9503260334645669,0.9444975829349859,0.9853586286980599
validation,pure_no_h56,raw_h8,16384,2,long-text,127,0.875,0.668829970472441,0.9622293307086615,0.8916246309055118,0.9026582657678798,0.9793362422062899
validation,pure_no_h56,raw_h8,16384,5,long-code,127,0.875,0.824337936761811,0.9996924212598425,0.996216781496063,0.9472678832854002,0.9608494891539779
validation,pure_no_h56,raw_h8,16384,5,long-text,127,0.875,0.7974517101377953,0.9994463582677166,0.9898960383858267,0.9226412238239967,0.9729386588962757
validation,pure_no_h56,raw_h8,16384,8,long-code,127,0.875,0.8389056348425197,1.0,0.9982775590551181,0.9564985322728802,0.959169237214362
validation,pure_no_h56,raw_h8,16384,8,long-text,127,0.875,0.8519123708169292,1.0,0.9993540846456693,0.9551523689366453,0.957313419118002
validation,pure_no_h56,raw_h8,16384,11,long-code,127,0.875,0.8344457431102362,1.0,0.9984467273622047,0.9478315384823366,0.9846722597550466
validation,pure_no_h56,raw_h8,16384,11,long-text,127,0.875,0.7911078986220472,0.9961860236220472,0.9817298228346457,0.8888340744844762,0.9957836091630455
validation,pure_no_h56,raw_h8,16384,14,long-code,127,0.875,0.8111927903543307,0.999876968503937,0.9960014763779528,0.9333641004852736,0.9779105050911491
validation,pure_no_h56,raw_h8,16384,14,long-text,127,0.875,0.7714574618602362,0.9983390748031497,0.9880967027559056,0.905524673693064,0.970231389190063
validation,pure_no_h56,raw_h8,16384,17,long-code,127,0.875,0.7308916707677166,0.9974778543307087,0.9693805364173228,0.9335354854637913,0.9612611394965843
validation,pure_no_h56,raw_h8,16384,17,long-text,127,0.875,0.7578586368110236,0.9999384842519685,0.9896499753937008,0.9380711799532571,0.9613281293043938
validation,pure_no_h56,raw_h8,16384,21,long-code,127,0.875,0.7875322957677166,0.9999384842519685,0.9923259104330708,0.9596458468568974,0.9615289041393734
validation,pure_no_h56,raw_h8,16384,21,long-text,127,0.875,0.7903274175688977,0.999876968503937,0.9940329724409449,0.950707897231542,0.9089669833797188
validation,pure_no_h56,raw_h8,16384,25,long-code,127,0.875,0.7797082615649606,0.9998154527559056,0.9912493848425197,0.9066720962738274,0.966047172013679
validation,pure_no_h56,raw_h8,16384,25,long-text,127,0.875,0.7583930548720472,0.9993848425196851,0.9895884596456693,0.8913284909655571,0.9979486848491409
validation,pure_no_h56,raw_h8,32768,2,long-code,127,0.875,0.6515209768700787,0.96998031496063,0.8971764271653543,0.8520776942599717,0.973407261847169
validation,pure_no_h56,raw_h8,32768,2,long-text,127,0.875,0.6263610359251969,0.9659817913385826,0.8826125738188977,0.8341153485900842,0.9694762073380427
validation,pure_no_h56,raw_h8,32768,5,long-code,127,0.875,0.756716750738189,0.9973548228346457,0.9771007627952756,0.8702263571915065,0.9687450485362149
validation,pure_no_h56,raw_h8,32768,5,long-text,127,0.875,0.7213259719488189,0.9941560039370079,0.9605222687007874,0.8483170763397099,0.9684890835930652
validation,pure_no_h56,raw_h8,32768,8,long-code,127,0.875,0.739861435777559,0.9968011811023622,0.9740864911417323,0.8482889521842493,0.9653840052306953
validation,pure_no_h56,raw_h8,32768,8,long-text,127,0.875,0.7521069143700787,0.9964936023622047,0.9773314468503937,0.8561435388334494,0.948190087568698
validation,pure_no_h56,raw_h8,32768,11,long-code,127,0.875,0.7638448880413385,0.999261811023622,0.9857129675196851,0.8657711649602945,0.9862706341976233
validation,pure_no_h56,raw_h8,32768,11,long-text,127,0.875,0.751584030511811,0.9989542322834646,0.9825295275590551,0.8636357480359449,0.9905891204660061
validation,pure_no_h56,raw_h8,32768,14,long-code,127,0.875,0.7268739234744095,0.9987081692913385,0.9730561023622047,0.8450177502073917,0.9687181490049669
validation,pure_no_h56,raw_h8,32768,14,long-text,127,0.875,0.7316683070866141,0.9988312007874016,0.9746555118110236,0.8432915457913875,0.9481525666771068
validation,pure_no_h56,raw_h8,32768,17,long-code,127,0.875,0.6943743848425197,0.9981545275590551,0.9618140994094488,0.8576235235311249,0.9709056559822403
validation,pure_no_h56,raw_h8,32768,17,long-text,127,0.875,0.7026713213582677,0.9982775590551181,0.9661048228346457,0.8318614884237943,0.9552569532538943
validation,pure_no_h56,raw_h8,32768,21,long-code,127,0.875,0.7473778912401575,0.9993848425196851,0.9837906003937008,0.900736632953853,0.9598599251337738
validation,pure_no_h56,raw_h8,32768,21,long-text,127,0.875,0.7759404219980315,0.9999384842519685,0.9930794783464567,0.8969180943337126,0.9661680501369875
validation,pure_no_h56,raw_h8,32768,25,long-code,127,0.875,0.6924904650590551,0.9974163385826772,0.956785187007874,0.8187215027759538,0.9673482657141496
validation,pure_no_h56,raw_h8,32768,25,long-text,127,0.875,0.6446811946358267,0.991941437007874,0.9314406988188977,0.7746670046362815,0.9502640498662902
validation,pure_no_h56,t1_global,8192,2,long-code,127,0.875,0.8404935100885826,0.9999384842519685,0.9974624753937008,0.988917473571293,0.9989791631479821
validation,pure_no_h56,t1_global,8192,2,long-text,127,0.875,0.8311238927165354,0.9999384842519685,0.99732406496063,0.9890853298031027,0.9965733453998649
validation,pure_no_h56,t1_global,8192,5,long-code,127,0.875,0.8836852546751969,1.0,1.0,0.9921573924357038,0.9972857231624604
validation,pure_no_h56,t1_global,8192,5,long-text,127,0.875,0.8785179318405512,1.0,0.9993848425196851,0.9877608283040702,0.9959282138904877
validation,pure_no_h56,t1_global,8192,8,long-code,127,0.875,0.868287093996063,1.0,0.9999846210629921,0.9936078464949729,0.9981158209463942
validation,pure_no_h56,t1_global,8192,8,long-text,127,0.875,0.8654343011811023,1.0,0.9991234005905512,0.9900149464283318,0.9964369593828358
validation,pure_no_h56,t1_global,8192,11,long-code,127,0.875,0.8881451464074803,1.0,0.9999692421259843,0.9881173847841758,0.9994939369065431
validation,pure_no_h56,t1_global,8192,11,long-text,127,0.875,0.8910210076279528,1.0,1.0,0.9898226971498015,0.998567664475526
validation,pure_no_h56,t1_global,8192,14,long-code,127,0.875,0.8766916830708661,1.0,0.999876968503937,0.9799842880793417,0.9983502621236663
validation,pure_no_h56,t1_global,8192,14,long-text,127,0.875,0.8764456200787402,1.0,1.0,0.9829156107237633,0.9970510100467019
validation,pure_no_h56,t1_global,8192,17,long-code,127,0.875,0.832150436761811,1.0,0.998292937992126,0.9794895045773597,0.9960201585774611
validation,pure_no_h56,t1_global,8192,17,long-text,127,0.875,0.8366026390255905,1.0,0.99876968503937,0.9741514123597304,0.9943707668807268
validation,pure_no_h56,t1_global,8192,21,long-code,127,0.875,0.8660725270669292,1.0,0.9997693159448819,0.9780678342265473,0.9918504129671231
validation,pure_no_h56,t1_global,8192,21,long-text,127,0.875,0.8700787401574803,1.0,0.9997231791338582,0.969499043389768,0.9925296772931029
validation,pure_no_h56,t1_global,8192,25,long-code,127,0.875,0.8592212106299213,1.0,0.9997385580708661,0.9765307854112704,0.9952978768907182
validation,pure_no_h56,t1_global,8192,25,long-text,127,0.875,0.8489634596456693,1.0,0.9994924950787402,0.9704085704191577,0.9938625989731636
validation,pure_no_h56,t1_global,16384,2,long-code,127,0.875,0.82005874753937,0.999876968503937,0.9945558562992126,0.9716324171986597,0.9974366180831229
validation,pure_no_h56,t1_global,16384,2,long-text,127,0.875,0.7985167015255905,0.9989542322834646,0.9840212844488189,0.9566264270211052,0.9959182657685745
validation,pure_no_h56,t1_global,16384,5,long-code,127,0.875,0.8618625430610236,0.9999384842519685,0.999507874015748,0.9618621071955703,0.9731579609145609
validation,pure_no_h56,t1_global,16384,5,long-text,127,0.875,0.8550458292322834,0.9999384842519685,0.9988465797244095,0.9514200836279096,0.9846562473728034
validation,pure_no_h56,t1_global,16384,8,long-code,127,0.875,0.869386687992126,0.9999384842519685,0.9996462844488189,0.9669294847475295,0.9802276817616966
validation,pure_no_h56,t1_global,16384,8,long-text,127,0.875,0.886468842273622,0.9998154527559056,0.9991849163385826,0.9679284357843081,0.9872561266002619
validation,pure_no_h56,t1_global,16384,11,long-code,127,0.875,0.8735582246555118,1.0,0.9998923474409449,0.9629317760098246,0.9947425604188453
validation,pure_no_h56,t1_global,16384,11,long-text,127,0.875,0.8489788385826772,0.9999384842519685,0.9979853592519685,0.9271994056549093,1.0001026906874926
validation,pure_no_h56,t1_global,16384,14,long-code,127,0.875,0.8510857529527559,0.9999384842519685,0.9993540846456693,0.951007859848822,0.9867085117457027
validation,pure_no_h56,t1_global,16384,14,long-text,127,0.875,0.8276174950787402,0.999876968503937,0.9989234744094488,0.9353155198515757,0.9914098904386158
validation,pure_no_h56,t1_global,16384,17,long-code,127,0.875,0.7907926304133859,0.999753937007874,0.992925688976378,0.9519697218579795,0.9798596743297419
validation,pure_no_h56,t1_global,16384,17,long-text,127,0.875,0.8318966843011811,1.0,0.9993233267716536,0.9610967266718662,0.9854258252147343
validation,pure_no_h56,t1_global,16384,21,long-code,127,0.875,0.8380328801673228,1.0,0.9987081692913385,0.9716584887014301,0.9757342365019643
validation,pure_no_h56,t1_global,16384,21,long-text,127,0.875,0.84423828125,1.0,0.99927718996063,0.9647269530622773,0.9454040032883696
validation,pure_no_h56,t1_global,16384,25,long-code,127,0.875,0.8408587598425197,0.9993848425196851,0.9990465059055118,0.9393331464146324,0.9721247083997729
validation,pure_no_h56,t1_global,16384,25,long-text,127,0.875,0.8600632074311023,0.999630905511811,0.9996155265748031,0.9452133177265906,1.0079235521548957
validation,pure_no_h56,t1_global,32768,2,long-code,127,0.875,0.7691352423720472,0.9986466535433071,0.982298843503937,0.9205228619084254,0.9969221852456835
validation,pure_no_h56,t1_global,32768,2,long-text,127,0.875,0.764410063976378,0.999138779527559,0.9853900098425197,0.9140069789937336,0.9935513370055544
validation,pure_no_h56,t1_global,32768,5,long-code,127,0.875,0.8109505720964567,0.9992002952755905,0.9949095718503937,0.9060028296027822,0.990967351079279
validation,pure_no_h56,t1_global,32768,5,long-text,127,0.875,0.7926650159940944,0.9982775590551181,0.9892962598425197,0.8963241970715355,0.9835214734286978
validation,pure_no_h56,t1_global,32768,8,long-code,127,0.875,0.78271484375,0.9980314960629921,0.9874507874015748,0.8785653475389923,0.9898126819156736
validation,pure_no_h56,t1_global,32768,8,long-text,127,0.875,0.78246109128937,0.9964320866141733,0.9862358513779528,0.8776708546488404,0.9737247401711021
validation,pure_no_h56,t1_global,32768,11,long-code,127,0.875,0.8162140132874016,0.9999384842519685,0.9967704232283464,0.9012434681249807,0.9963754271966401
validation,pure_no_h56,t1_global,32768,11,long-text,127,0.875,0.8067367433562992,0.999876968503937,0.9940944881889764,0.8988537811674412,0.9999702764102965
validation,pure_no_h56,t1_global,32768,14,long-code,127,0.875,0.7869017593503937,0.9998154527559056,0.9936331200787402,0.8864643601803941,0.9875116996398648
validation,pure_no_h56,t1_global,32768,14,long-text,127,0.875,0.7821765809547244,0.999261811023622,0.9919568159448819,0.879462359603475,0.9789407877638263
validation,pure_no_h56,t1_global,32768,17,long-code,127,0.875,0.7692698080708661,0.9995693897637795,0.9897576279527559,0.8999942753019428,0.9842393712674753
validation,pure_no_h56,t1_global,32768,17,long-text,127,0.875,0.7524952325295275,0.999261811023622,0.9835599163385826,0.864306522918264,0.9522108820773886
validation,pure_no_h56,t1_global,32768,21,long-code,127,0.875,0.8012041707677166,0.9999384842519685,0.9966012549212598,0.9263318631266967,0.9734549172805385
validation,pure_no_h56,t1_global,32768,21,long-text,127,0.875,0.7999123400590551,1.0,0.9972317913385826,0.9099808406647355,0.9759062198144292
validation,pure_no_h56,t1_global,32768,25,long-code,127,0.875,0.7675704355314961,0.9985236220472441,0.9897114911417323,0.8726133314748544,0.9750997491235772
validation,pure_no_h56,t1_global,32768,25,long-text,127,0.875,0.7339636134350394,0.9979699803149606,0.97779281496063,0.841719597823823,0.9683197801696578
validation,pure_no_h56,t1_layer,8192,2,long-code,127,0.875,0.8417122908464567,0.9999384842519685,0.997800812007874,0.9890120990837944,0.9990901444144678
validation,pure_no_h56,t1_layer,8192,2,long-text,127,0.875,0.8329309178149606,1.0,0.9975393700787402,0.9892301726103251,0.9967669524712859
validation,pure_no_h56,t1_layer,8192,5,long-code,127,0.875,0.8843157910925197,1.0,1.0,0.992161941796591,0.9974281707521154
validation,pure_no_h56,t1_layer,8192,5,long-text,127,0.875,0.879156157726378,1.0,0.9992925688976378,0.9878103532380562,0.9959743412066551
validation,pure_no_h56,t1_layer,8192,8,long-code,127,0.875,0.860466904527559,1.0,0.9999538631889764,0.9934212472848052,0.9976106941007554
validation,pure_no_h56,t1_layer,8192,8,long-text,127,0.875,0.8596941129429134,1.0,0.9996770423228346,0.989813246273129,0.9958878760584399
validation,pure_no_h56,t1_layer,8192,11,long-code,127,0.875,0.8873646653543307,1.0,0.9999692421259843,0.9881512763137228,0.9993183675760806
validation,pure_no_h56,t1_layer,8192,11,long-text,127,0.875,0.8877491387795275,1.0,1.0,0.9895290400759732,0.9983735573293558
validation,pure_no_h56,t1_layer,8192,14,long-code,127,0.875,0.8766032541830708,1.0,0.999876968503937,0.9800592263840338,0.99798365145871
validation,pure_no_h56,t1_layer,8192,14,long-text,127,0.875,0.8745386318897638,1.0,1.0,0.9826756658668722,0.9967149301534645
validation,pure_no_h56,t1_layer,8192,17,long-code,127,0.875,0.8318044106791339,1.0,0.9982621801181102,0.9796447495742042,0.9956690642475253
validation,pure_no_h56,t1_layer,8192,17,long-text,127,0.875,0.8345072588582677,1.0,0.9986774114173228,0.9737113262063983,0.9938867860463723
validation,pure_no_h56,t1_layer,8192,21,long-code,127,0.875,0.8605015071358267,1.0,0.999753937007874,0.9770875048742987,0.989800533850868
validation,pure_no_h56,t1_layer,8192,21,long-text,127,0.875,0.8671490526574803,1.0,0.9998000738188977,0.9690233960546724,0.9919750324621817
validation,pure_no_h56,t1_layer,8192,25,long-code,127,0.875,0.8562261626476378,1.0,0.9997078001968503,0.9758309108855479,0.9943223758690846
validation,pure_no_h56,t1_layer,8192,25,long-text,127,0.875,0.8407933993602362,1.0,0.99927718996063,0.9683055572761572,0.9926150897437955
validation,pure_no_h56,t1_layer,16384,2,long-code,127,0.875,0.8208968996062992,0.9999384842519685,0.9947404035433071,0.9718141290427834,0.9975772650378671
validation,pure_no_h56,t1_layer,16384,2,long-text,127,0.875,0.800896592027559,0.9988312007874016,0.9849286417322834,0.9559131997596768,0.9955177943535504
validation,pure_no_h56,t1_layer,16384,5,long-code,127,0.875,0.8617241326279528,0.9999384842519685,0.9994771161417323,0.9617610065264774,0.9734997782684746
validation,pure_no_h56,t1_layer,16384,5,long-text,127,0.875,0.8555956262303149,0.9999384842519685,0.9986927903543307,0.9516489599376423,0.9849858517909025
validation,pure_no_h56,t1_layer,16384,8,long-code,127,0.875,0.8692405880905512,0.9999384842519685,0.9997078001968503,0.9672825604499955,0.9738551932643927
validation,pure_no_h56,t1_layer,16384,8,long-text,127,0.875,0.8827855868602362,0.9999384842519685,0.9994309793307087,0.9669398693377741,0.978800440896218
validation,pure_no_h56,t1_layer,16384,11,long-code,127,0.875,0.8725009227362205,1.0,0.9998923474409449,0.9626545719358769,0.9938773380812823
validation,pure_no_h56,t1_layer,16384,11,long-text,127,0.875,0.8457953986220472,0.999876968503937,0.9974163385826772,0.9251889072741271,0.9995602270569955
validation,pure_no_h56,t1_layer,16384,14,long-code,127,0.875,0.8506551427165354,0.9999384842519685,0.9993848425196851,0.9509114975982051,0.9857357735859119
validation,pure_no_h56,t1_layer,16384,14,long-text,127,0.875,0.8256066990649606,0.999876968503937,0.9987543061023622,0.9343377115737022,0.9903622970917991
validation,pure_no_h56,t1_layer,16384,17,long-code,127,0.875,0.7903197281003937,0.9998154527559056,0.9932178887795275,0.9521929743931032,0.9799496470036675
validation,pure_no_h56,t1_layer,16384,17,long-text,127,0.875,0.8287516916830708,1.0,0.999261811023622,0.960321502879865,0.9840729900177305
validation,pure_no_h56,t1_layer,16384,21,long-code,127,0.875,0.8340382012795275,1.0,0.9990157480314961,0.9712971259320065,0.97238358801105
validation,pure_no_h56,t1_layer,16384,21,long-text,127,0.875,0.836791031003937,1.0,0.9990926427165354,0.963894161838316,0.9356069264864779
validation,pure_no_h56,t1_layer,16384,25,long-code,127,0.875,0.838255874753937,0.9999384842519685,0.9991849163385826,0.9383273134899022,0.9725497044618903
validation,pure_no_h56,t1_layer,16384,25,long-text,127,0.875,0.8482983206200787,1.0,0.9996924212598425,0.9398909941402447,1.0078080207550042
validation,pure_no_h56,t1_layer,32768,2,long-code,127,0.875,0.7698003813976378,0.9978469488188977,0.9826986958661418,0.9186235267084433,0.9925372345139899
validation,pure_no_h56,t1_layer,32768,2,long-text,127,0.875,0.7657364972933071,0.9990772637795275,0.9858821358267716,0.9144665268972991,0.9931227172930747
validation,pure_no_h56,t1_layer,32768,5,long-code,127,0.875,0.8107121985728346,0.9989542322834646,0.994632750984252,0.9056820346673555,0.9906500773936577
validation,pure_no_h56,t1_layer,32768,5,long-text,127,0.875,0.7929802842027559,0.9982160433070866,0.9892808809055118,0.8964228581934496,0.9838926003361245
validation,pure_no_h56,t1_layer,32768,8,long-code,127,0.875,0.7860213152066929,0.999261811023622,0.9901728592519685,0.8817037864835006,0.9956416639420538
validation,pure_no_h56,t1_layer,32768,8,long-text,127,0.875,0.7873285248523622,0.9982160433070866,0.9900036909448819,0.882011562545492,0.9736449968217459
validation,pure_no_h56,t1_layer,32768,11,long-code,127,0.875,0.8146376722440944,0.9999384842519685,0.9967242864173228,0.900419332394653,0.9966607372933668
validation,pure_no_h56,t1_layer,32768,11,long-text,127,0.875,0.805913970226378,0.999876968503937,0.994632750984252,0.8987414004670887,0.9993901125059583
validation,pure_no_h56,t1_layer,32768,14,long-code,127,0.875,0.7869517408956693,0.999876968503937,0.9937253937007874,0.8866219898254241,0.9866754109372847
validation,pure_no_h56,t1_layer,32768,14,long-text,127,0.875,0.7827379121555118,0.9994463582677166,0.9923874261811023,0.8800341382429432,0.9786215451610898
validation,pure_no_h56,t1_layer,32768,17,long-code,127,0.875,0.7685739111712598,0.999753937007874,0.989988312007874,0.8999880416461411,0.9847961796848826
validation,pure_no_h56,t1_layer,32768,17,long-text,127,0.875,0.7544868048720472,0.9998154527559056,0.9849286417322834,0.8659808566233071,0.9593620278341857
validation,pure_no_h56,t1_layer,32768,21,long-code,127,0.875,0.7973017655019685,0.9999384842519685,0.9963244340551181,0.9251349825278317,0.9702223121683856
validation,pure_no_h56,t1_layer,32768,21,long-text,127,0.875,0.8056486835629921,1.0,0.9978930856299213,0.9135704580957957,0.97430370436924
validation,pure_no_h56,t1_layer,32768,25,long-code,127,0.875,0.7649790846456693,0.999507874015748,0.9905727116141733,0.8714425936080806,0.9769709847192505
validation,pure_no_h56,t1_layer,32768,25,long-text,127,0.875,0.7310108575295275,0.9993233267716536,0.9791615403543307,0.8404876976605312,0.9729669685355861
validation,pure_no_h56,t2_residual_layer,8192,2,long-code,127,0.875,0.8417122908464567,0.9999384842519685,0.997800812007874,0.9890120990837944,0.9990901444144678
validation,pure_no_h56,t2_residual_layer,8192,2,long-text,127,0.875,0.8329309178149606,1.0,0.9975393700787402,0.9892301726103251,0.9967669524712859
validation,pure_no_h56,t2_residual_layer,8192,5,long-code,127,0.875,0.8843157910925197,1.0,1.0,0.992161941796591,0.9974281707521154
validation,pure_no_h56,t2_residual_layer,8192,5,long-text,127,0.875,0.879156157726378,1.0,0.9992925688976378,0.9878103532380562,0.9959743412066551
validation,pure_no_h56,t2_residual_layer,8192,8,long-code,127,0.875,0.860466904527559,1.0,0.9999538631889764,0.9934212472848052,0.9976106941007554
validation,pure_no_h56,t2_residual_layer,8192,8,long-text,127,0.875,0.8596941129429134,1.0,0.9996770423228346,0.989813246273129,0.9958878760584399
validation,pure_no_h56,t2_residual_layer,8192,11,long-code,127,0.875,0.8873646653543307,1.0,0.9999692421259843,0.9881512763137228,0.9993183675760806
validation,pure_no_h56,t2_residual_layer,8192,11,long-text,127,0.875,0.8877491387795275,1.0,1.0,0.9895290400759732,0.9983735573293558
validation,pure_no_h56,t2_residual_layer,8192,14,long-code,127,0.875,0.8766032541830708,1.0,0.999876968503937,0.9800592263840338,0.99798365145871
validation,pure_no_h56,t2_residual_layer,8192,14,long-text,127,0.875,0.8745386318897638,1.0,1.0,0.9826756658668722,0.9967149301534645
validation,pure_no_h56,t2_residual_layer,8192,17,long-code,127,0.875,0.8318044106791339,1.0,0.9982621801181102,0.9796447495742042,0.9956690642475253
validation,pure_no_h56,t2_residual_layer,8192,17,long-text,127,0.875,0.8345072588582677,1.0,0.9986774114173228,0.9737113262063983,0.9938867860463723
validation,pure_no_h56,t2_residual_layer,8192,21,long-code,127,0.875,0.8605015071358267,1.0,0.999753937007874,0.9770875048742987,0.989800533850868
validation,pure_no_h56,t2_residual_layer,8192,21,long-text,127,0.875,0.8671490526574803,1.0,0.9998000738188977,0.9690233960546724,0.9919750324621817
validation,pure_no_h56,t2_residual_layer,8192,25,long-code,127,0.875,0.8562261626476378,1.0,0.9997078001968503,0.9758309108855479,0.9943223758690846
validation,pure_no_h56,t2_residual_layer,8192,25,long-text,127,0.875,0.8407933993602362,1.0,0.99927718996063,0.9683055572761572,0.9926150897437955
validation,pure_no_h56,t2_residual_layer,16384,2,long-code,127,0.875,0.8208968996062992,0.9999384842519685,0.9947404035433071,0.9718141290427834,0.9975772650378671
validation,pure_no_h56,t2_residual_layer,16384,2,long-text,127,0.875,0.800896592027559,0.9988312007874016,0.9849286417322834,0.9559131997596768,0.9955177943535504
validation,pure_no_h56,t2_residual_layer,16384,5,long-code,127,0.875,0.8617241326279528,0.9999384842519685,0.9994771161417323,0.9617610065264774,0.9734997782684746
validation,pure_no_h56,t2_residual_layer,16384,5,long-text,127,0.875,0.8555956262303149,0.9999384842519685,0.9986927903543307,0.9516489599376423,0.9849858517909025
