policy,layer,base_context_length,workload,qk_reduction,recall,top128_recall,top512_recall,top2048_recall,index_mass_ratio,newly_hot_miss_rate
dynamic_address_m-3,11,16384,long-text,0.6156843643448612,0.8744578924704725,0.9912852690288714,0.9691754839238844,0.8744578924704725,0.9693389392586638,0.2402712543318191
dynamic_address_m-3,11,32768,long-code,0.7885130201995619,0.7789623831200787,0.9482242454068242,0.8899790846456693,0.7789623831200787,0.9193345061836976,0.3332721861841042
dynamic_address_m-3,11,32768,long-text,0.7675636186533544,0.7704732098917323,0.951669127296588,0.8900047162073491,0.7704732098917323,0.9224163211517868,0.3449310547226691
dynamic_address_m-3,14,8192,long-code,0.4112512124151309,0.9173702530347768,0.9964320866141732,0.9829601377952756,0.9173702530347768,0.9902808527290156,0.1838992262737732
dynamic_address_m-3,14,8192,long-text,0.2089480048367593,0.9503696071194224,0.9993643372703412,0.9921054790026248,0.9503696071194224,0.9943491992968908,0.109532288806344
dynamic_address_m-3,14,16384,long-code,0.6100048567265663,0.8542832902723098,0.9703699146981628,0.936746432086614,0.8542832902723098,0.95581606218589,0.2434056336685942
dynamic_address_m-3,14,16384,long-text,0.5245901639344263,0.849846466945538,0.97682906824147,0.9347317913385826,0.849846466945538,0.9539894199541272,0.2408597331767747
dynamic_address_m-3,14,32768,long-code,0.755552850970608,0.6937963931266404,0.9019849081364828,0.8177032070209974,0.6937963931266404,0.8790918262431877,0.4175144838147904
dynamic_address_m-3,14,32768,long-text,0.7020965382740127,0.7223435449475065,0.9183275918635172,0.8394080134514436,0.7223435449475065,0.8972855825661424,0.3824121357237024
dynamic_address_m-3,17,8192,long-code,0.3488372093023255,0.9069112942913384,0.9914903215223098,0.9716258612204725,0.9069112942913384,0.9906533240221028,0.1746566675682688
dynamic_address_m-3,17,8192,long-text,0.2719106579266812,0.928345687746063,0.9895628280839897,0.9727587762467192,0.928345687746063,0.9918266061319634,0.130905508107165
dynamic_address_m-3,17,16384,long-code,0.5916915029499422,0.841802001312336,0.962659940944882,0.9241767142388452,0.841802001312336,0.9687803467146184,0.2504861544269528
dynamic_address_m-3,17,16384,long-text,0.5254196059352956,0.8328040415846457,0.9652846128608924,0.9205729166666666,0.8328040415846457,0.9535525176606422,0.2506722752963341
dynamic_address_m-3,17,32768,long-code,0.761394754457494,0.7316119176509186,0.895136154855643,0.8328053231627297,0.7316119176509186,0.9093281284777848,0.3600084069023743
dynamic_address_m-3,17,32768,long-text,0.7228006088280061,0.7103941108923885,0.8770505249343832,0.8085424868766404,0.7103941108923885,0.8920759667144836,0.3755970650587075
dynamic_address_m-3,21,8192,long-code,0.2090491168642632,0.955298556430446,0.9987081692913384,0.9916184793307088,0.955298556430446,0.9967791000757198,0.0927390536208942
dynamic_address_m-3,21,8192,long-text,0.1386782231852654,0.9668276328740156,0.9952017716535432,0.9864716617454068,0.9668276328740156,0.9949355943273136,0.0575938445609753
dynamic_address_m-3,21,16384,long-code,0.4875373270766043,0.8802595964566929,0.9736097440944882,0.9474399196194224,0.8802595964566929,0.9770657408031777,0.1949114204530813
dynamic_address_m-3,21,16384,long-text,0.4978123480797277,0.8943402948654856,0.9791461614173228,0.9498031496062992,0.8943402948654856,0.9720317409223166,0.1714699125618578
dynamic_address_m-3,21,32768,long-code,0.6644542548333079,0.7777384760498688,0.935285433070866,0.8741336532152231,0.7777384760498688,0.9312914554740996,0.3047290543247433
dynamic_address_m-3,21,32768,long-text,0.6544923301680059,0.792224153133202,0.9612450787401576,0.89281906167979,0.792224153133202,0.9396801691497542,0.2968746631110314
dynamic_address_m-3,25,8192,long-code,0.378835467504228,0.9477987614829396,0.9975803805774278,0.9900857119422573,0.9477987614829396,0.9943790827069796,0.1214533838173429
dynamic_address_m-3,25,8192,long-text,0.2180048661800486,0.9558573244750656,0.9970472440944882,0.987537934711286,0.9558573244750656,0.9947906726458028,0.0990494551769156
dynamic_address_m-3,25,16384,long-code,0.6373960041294711,0.9176470739009186,0.9938279199475064,0.9778543307086616,0.9176470739009186,0.9787636260473236,0.1574491079037805
dynamic_address_m-3,25,16384,long-text,0.614487117160914,0.9371949844160103,0.9795972769028872,0.96973937828084,0.9371949844160103,0.9803711954227112,0.1280613298943858
dynamic_address_m-3,25,32768,long-code,0.7426222019186843,0.7668694123195539,0.9392839566929134,0.8736620324803149,0.7668694123195539,0.9216091412834682,0.3302526473515971
dynamic_address_m-3,25,32768,long-text,0.6977069947318737,0.767344877788714,0.9178149606299212,0.8538693405511811,0.767344877788714,0.9192224416401076,0.317326249943646
dynamic_address_m-4,2,8192,long-code,0.3252662149080348,0.9307576177001312,0.9982365485564304,0.9831241797900262,0.9307576177001312,0.9952926067608374,0.1352707658053378
dynamic_address_m-4,2,8192,long-text,0.2939328015470147,0.942639128116798,0.9995898950131232,0.9884555446194224,0.942639128116798,0.997083854128502,0.117482872222961
dynamic_address_m-4,2,16384,long-code,0.676056338028169,0.8451661437828084,0.9885785761154856,0.9507105068897638,0.8451661437828084,0.9789286295184282,0.2803018247995504
dynamic_address_m-4,2,16384,long-text,0.6254324734446131,0.8655829642388452,0.9853182414698164,0.9487932660761156,0.8655829642388452,0.9751633595752244,0.2404298373004007
dynamic_address_m-4,2,32768,long-code,0.8384109188398733,0.7648598978838582,0.9519972112860892,0.8922500410104987,0.7648598978838582,0.9412408566968168,0.3720915340774179
dynamic_address_m-4,2,32768,long-text,0.8185887870390108,0.7760365403543307,0.9530839895013123,0.8900047162073491,0.7760365403543307,0.9354257635901934,0.348038029761466
dynamic_address_m-4,5,8192,long-code,0.4878993223620522,0.9207036376312336,0.9996104002624672,0.9920234580052494,0.9207036376312336,0.996265999903599,0.2090137176001646
dynamic_address_m-4,5,8192,long-text,0.3407550822846079,0.9369463582677166,0.9992002952755904,0.990736753608924,0.9369463582677166,0.9955784560829948,0.1548778452874791
dynamic_address_m-4,5,16384,long-code,0.7317399501307547,0.8763161806922573,0.9927206364829396,0.973368807414698,0.8763161806922573,0.9749707644032304,0.2716423435412189
dynamic_address_m-4,5,16384,long-text,0.6763026843192033,0.8807132750984252,0.9930077099737532,0.9717642716535432,0.8807132750984252,0.971837338812368,0.2445750899314422
dynamic_address_m-4,5,32768,long-code,0.85008377760853,0.7773680999835958,0.958497375328084,0.9062807578740156,0.7773680999835958,0.9280231413674518,0.3656573938533534
dynamic_address_m-4,5,32768,long-text,0.8171872619229011,0.7750535699639107,0.9584768700787402,0.9038457595144356,0.7750535699639107,0.926761418755313,0.3673214934216585
dynamic_address_m-4,8,8192,long-code,0.4107532090094453,0.91307952960958,0.99973343175853,0.9913365321522308,0.91307952960958,0.9960307838484276,0.2043603631362673
dynamic_address_m-4,8,8192,long-text,0.287378640776699,0.9332592581200788,0.9995488845144356,0.990347153871391,0.9332592581200788,0.9954557963940198,0.1514366690751072
dynamic_address_m-4,8,16384,long-code,0.7504708670028556,0.9060526369750656,0.996206528871391,0.9837803477690288,0.9060526369750656,0.9793665308128852,0.218105784077919
dynamic_address_m-4,8,16384,long-text,0.7318734793187348,0.8927729248687664,0.9921054790026248,0.9764651000656168,0.8927729248687664,0.9723700569228656,0.23929674512237
dynamic_address_m-4,8,32768,long-code,0.840181535743657,0.7248797879757218,0.9200090223097112,0.8583446112204725,0.7248797879757218,0.8874640460972549,0.4031517313400415
dynamic_address_m-4,8,32768,long-text,0.8055589418505424,0.7497757238353019,0.925791502624672,0.870488845144357,0.7497757238353019,0.9078794733187788,0.3698577189500449
dynamic_address_m-4,11,8192,long-code,0.4092664092664092,0.9099973343175852,0.9980930118110236,0.9868663877952756,0.9099973343175852,0.992346393161036,0.2086534528603065
dynamic_address_m-4,11,8192,long-text,0.2933301169943312,0.940919250328084,0.9997949475065616,0.9965243602362204,0.940919250328084,0.9958149230638236,0.1544821691618612
dynamic_address_m-4,11,16384,long-code,0.6662608060392061,0.8761277887139107,0.9937253937007874,0.973025344488189,0.8761277887139107,0.9718382767161252,0.2536653145609671
dynamic_address_m-4,11,16384,long-text,0.6156843643448612,0.8744578924704725,0.9912852690288714,0.9691754839238844,0.8744578924704725,0.9693389392586638,0.2402712543318191
dynamic_address_m-4,11,32768,long-code,0.7885130201995619,0.7789623831200787,0.9482242454068242,0.8899790846456693,0.7789623831200787,0.9193345061836976,0.3332721861841042
dynamic_address_m-4,11,32768,long-text,0.7675636186533544,0.7704732098917323,0.951669127296588,0.8900047162073491,0.7704732098917323,0.9224163211517868,0.3449310547226691
dynamic_address_m-4,14,8192,long-code,0.4114008489993935,0.9163578063484252,0.996350065616798,0.9827243274278216,0.9163578063484252,0.9901282005083524,0.1860699459756817
dynamic_address_m-4,14,8192,long-text,0.2089480048367593,0.9503260334645668,0.9993643372703412,0.9920849737532808,0.9503260334645668,0.994340520570332,0.1096420637009171
dynamic_address_m-4,14,16384,long-code,0.613703950961947,0.8528376701935696,0.9701853674540682,0.9359979904855644,0.8528376701935696,0.9552754454504726,0.2449542129643615
dynamic_address_m-4,14,16384,long-text,0.5245901639344263,0.849846466945538,0.97682906824147,0.9347317913385826,0.849846466945538,0.9539894199541272,0.2408597331767747
dynamic_address_m-4,14,32768,long-code,0.755552850970608,0.6937963931266404,0.9019849081364828,0.8177032070209974,0.6937963931266404,0.8790918262431877,0.4175144838147904
dynamic_address_m-4,14,32768,long-text,0.7020965382740127,0.7223435449475065,0.9183275918635172,0.8394080134514436,0.7223435449475065,0.8972855825661424,0.3824121357237024
dynamic_address_m-4,17,8192,long-code,0.3488372093023255,0.9069112942913384,0.9914903215223098,0.9716258612204725,0.9069112942913384,0.9906533240221028,0.1746566675682688
dynamic_address_m-4,17,8192,long-text,0.2719106579266812,0.928345687746063,0.9895628280839897,0.9727587762467192,0.928345687746063,0.9918266061319634,0.130905508107165
dynamic_address_m-4,17,16384,long-code,0.5916915029499422,0.841802001312336,0.962659940944882,0.9241767142388452,0.841802001312336,0.9687803467146184,0.2504861544269528
dynamic_address_m-4,17,16384,long-text,0.5254196059352956,0.8328040415846457,0.9652846128608924,0.9205729166666666,0.8328040415846457,0.9535525176606422,0.2506722752963341
dynamic_address_m-4,17,32768,long-code,0.761394754457494,0.7316119176509186,0.895136154855643,0.8328053231627297,0.7316119176509186,0.9093281284777848,0.3600084069023743
dynamic_address_m-4,17,32768,long-text,0.7228006088280061,0.7103941108923885,0.8770505249343832,0.8085424868766404,0.7103941108923885,0.8920759667144836,0.3755970650587075
dynamic_address_m-4,21,8192,long-code,0.2236953115583946,0.9535568918143044,0.9986056430446194,0.9910545849737532,0.9535568918143044,0.996611048171906,0.0956147218115954
dynamic_address_m-4,21,8192,long-text,0.1386782231852654,0.9668276328740156,0.9952017716535432,0.9864716617454068,0.9668276328740156,0.9949355943273136,0.0575938445609753
dynamic_address_m-4,21,16384,long-code,0.4875373270766043,0.8802595964566929,0.9736097440944882,0.9474399196194224,0.8802595964566929,0.9770657408031777,0.1949114204530813
dynamic_address_m-4,21,16384,long-text,0.4978123480797277,0.8943402948654856,0.9791461614173228,0.9498031496062992,0.8943402948654856,0.9720317409223166,0.1714699125618578
dynamic_address_m-4,21,32768,long-code,0.6644542548333079,0.7777384760498688,0.935285433070866,0.8741336532152231,0.7777384760498688,0.9312914554740996,0.3047290543247433
dynamic_address_m-4,21,32768,long-text,0.6544923301680059,0.792224153133202,0.9612450787401576,0.89281906167979,0.792224153133202,0.9396801691497542,0.2968746631110314
dynamic_address_m-4,25,8192,long-code,0.3798449612403101,0.946772217437664,0.9975803805774278,0.9899165436351706,0.946772217437664,0.9942899191592128,0.1237202347579402
dynamic_address_m-4,25,8192,long-text,0.2180048661800486,0.9551665538877953,0.9961655183727034,0.9867792404855644,0.9551665538877953,0.9945912986425038,0.1000089764731204
dynamic_address_m-4,25,16384,long-code,0.6373960041294711,0.9176470739009186,0.9938279199475064,0.9778543307086616,0.9176470739009186,0.9787636260473236,0.1574491079037805
dynamic_address_m-4,25,16384,long-text,0.614487117160914,0.9371949844160103,0.9795972769028872,0.96973937828084,0.9371949844160103,0.9803711954227112,0.1280613298943858
dynamic_address_m-4,25,32768,long-code,0.7426222019186843,0.7668694123195539,0.9392839566929134,0.8736620324803149,0.7668694123195539,0.9216091412834682,0.3302526473515971
dynamic_address_m-4,25,32768,long-text,0.6977069947318737,0.767344877788714,0.9178149606299212,0.8538693405511811,0.767344877788714,0.9192224416401076,0.317326249943646
dynamic_address_m0.25,2,8192,long-code,0.1168878607086326,0.9922438894356956,1.0,0.9991746637139108,0.9922438894356956,0.9996303255903464,0.0225091578294839
dynamic_address_m0.25,2,8192,long-text,0.0856447688564476,0.9941867618110236,0.9999794947506562,0.9993797162073492,0.9941867618110236,0.9997621287464408,0.0160179960232691
dynamic_address_m0.25,2,16384,long-code,0.4304932735426009,0.9573721497703412,0.9994053477690288,0.9928590469160103,0.9573721497703412,0.9962657837700812,0.0984256015947104
dynamic_address_m0.25,2,16384,long-text,0.412300960252826,0.9544950069717848,0.997785433070866,0.9876609662073492,0.9544950069717848,0.9936283101747956,0.0992202794761295
dynamic_address_m0.25,2,32768,long-code,0.6412474113777562,0.9324390481463256,0.9937253937007874,0.9806789288057742,0.9324390481463256,0.9887665137646562,0.1341580812579985
dynamic_address_m0.25,2,32768,long-text,0.6040861066285053,0.934198654855643,0.9950377296587928,0.9807455708661418,0.934198654855643,0.9874456990387876,0.1283618928944462
dynamic_address_m0.25,5,8192,long-code,0.2489364288318949,0.987429000574147,1.0,0.999513000328084,0.987429000574147,0.9994799936039416,0.0443843370373484
dynamic_address_m0.25,5,8192,long-text,0.1476444876153472,0.9888118233267716,0.9999384842519684,0.999266937335958,0.9888118233267716,0.9994385859489424,0.0359472875387349
dynamic_address_m0.25,5,16384,long-code,0.553302891933029,0.9718155347769027,0.9989747375328084,0.9956785187007874,0.9718155347769027,0.9957294240211346,0.0746510954157204
dynamic_address_m0.25,5,16384,long-text,0.4899447111003099,0.975106627296588,0.9987491797900262,0.9957656660104988,0.975106627296588,0.995439292361229,0.0646823081371302
dynamic_address_m0.25,5,32768,long-code,0.652723231954212,0.951546095800525,0.9971497703412072,0.9891937335958004,0.951546095800525,0.9902432424409652,0.1035157427556542
dynamic_address_m0.25,5,32768,long-text,0.6150664517502509,0.9381177206364828,0.99438156167979,0.9827140748031497,0.9381177206364828,0.9860919854603925,0.1239560088245791
dynamic_address_m0.25,8,8192,long-code,0.1638624725676664,0.9874072137467192,1.0,0.9994053477690288,0.9874072137467192,0.9994884138683928,0.04026566738233
dynamic_address_m0.25,8,8192,long-text,0.0697083383758925,0.994393095882546,0.9999179790026248,0.9995950213254592,0.994393095882546,0.999694601386621,0.0184631834629317
dynamic_address_m0.25,8,16384,long-code,0.6634335596508245,0.971671998031496,0.999282316272966,0.9962731709317584,0.971671998031496,0.9949370253188072,0.0788087329443052
dynamic_address_m0.25,8,16384,long-text,0.5857679718753788,0.977066160187008,0.9983390748031497,0.99537093996063,0.977066160187008,0.9948864685492568,0.0622988466726611
dynamic_address_m0.25,8,32768,long-code,0.5706286896719615,0.953128844734252,0.9924745734908136,0.9840469160104988,0.953128844734252,0.987286583993034,0.0856162595216263
dynamic_address_m0.25,8,32768,long-text,0.5403889532402609,0.948973968585958,0.9909366797900262,0.9813094652230973,0.948973968585958,0.9875002775730868,0.0932269108077303
dynamic_address_m0.25,11,8192,long-code,0.1159000362187613,0.9930128362860892,1.0,0.9997949475065616,0.9930128362860892,0.9996339668003535,0.0247347623991299
dynamic_address_m0.25,11,8192,long-text,0.0779822103082734,0.993667722687008,0.9999794947506562,0.9998000738188976,0.993667722687008,0.9996356330144924,0.0237650699853113
dynamic_address_m0.25,11,16384,long-code,0.4772933971988116,0.973509781003937,0.9999179790026248,0.9979853592519684,0.973509781003937,0.9963003462977998,0.0723284478863266
dynamic_address_m0.25,11,16384,long-text,0.3899348077743252,0.9802867659120736,0.99973343175853,0.9982365485564304,0.9802867659120736,0.9970061413435578,0.0535331693065115
dynamic_address_m0.25,11,32768,long-code,0.5846884706742189,0.954365567585302,0.9962885498687664,0.9875225557742782,0.954365567585302,0.9893441700970268,0.0935683503063973
dynamic_address_m0.25,11,32768,long-text,0.5540449917697983,0.9406142347440944,0.9952837926509186,0.9835547900262468,0.9406142347440944,0.9867979690569842,0.1153913857263668
