policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,dense_teacher_mass,full_indexer_teacher_mass,approx_teacher_mass,teacher_mass_delta,teacher_mass_ratio
streak2_bucket8_m-0.75_age2,Safe,13,17,code_heldout_5,long-code,32768,32782,0.9999791383743286,0.6339237689971924,0.6318572163581848,-0.0020665526390075684,0.9967400612816953
streak2_bucket8_m-0.75_age2,Safe,14,17,code_heldout_5,long-code,32768,32783,0.999858558177948,0.6914188861846924,0.6907142400741577,-0.000704646110534668,0.9989808694488764
streak2_bucket8_m-0.75_age2,Safe,15,17,code_heldout_5,long-code,32768,32784,0.9999975562095642,0.6149588227272034,0.6144834756851196,-0.00047534704208374023,0.9992270262259582
streak2_bucket8_m-0.75_age2,Safe,16,17,code_heldout_5,long-code,32768,32785,1.0000309944152832,0.7212371230125427,0.7210342288017273,-0.0002028942108154297,0.9997186858463858
streak2_bucket8_m-0.75_age2,Safe,17,17,code_heldout_5,long-code,32768,32786,0.9998818635940552,0.7270110249519348,0.7082617878913879,-0.018749237060546875,0.9742105189370596
streak2_bucket8_m-0.75_age2,Safe,18,17,code_heldout_5,long-code,32768,32787,1.000095248222351,0.7500565052032471,0.7459099888801575,-0.0041465163230896,0.9944717280707192
streak2_bucket8_m-0.75_age2,Safe,19,17,code_heldout_5,long-code,32768,32788,0.9999196529388428,0.6648516654968262,0.6642537713050842,-0.0005978941917419434,0.999100710394859
streak2_bucket8_m-0.75_age2,Safe,20,17,code_heldout_5,long-code,32768,32789,0.9999223351478577,0.6822090744972229,0.680633008480072,-0.001576066017150879,0.9976897609896022
streak2_bucket8_m-0.75_age2,Safe,21,17,code_heldout_5,long-code,32768,32790,0.9999712109565735,0.6054642200469971,0.6051211953163147,-0.00034302473068237305,0.9994334516899186
streak2_bucket8_m-0.75_age2,Safe,22,17,code_heldout_5,long-code,32768,32791,0.9999648928642273,0.6922206282615662,0.6901567578315735,-0.0020638704299926758,0.9970184788696982
streak2_bucket8_m-0.75_age2,Safe,23,17,code_heldout_5,long-code,32768,32792,0.99998939037323,0.6512054800987244,0.6507314443588257,-0.00047403573989868164,0.9992720642648357
streak2_bucket8_m-0.75_age2,Safe,24,17,code_heldout_5,long-code,32768,32793,0.9999397993087769,0.7759093642234802,0.7759096622467041,2.980232238769531e-07,1.0000003840954081
streak2_bucket8_m-0.75_age2,Safe,25,17,code_heldout_5,long-code,32768,32794,0.9999207854270935,0.6820213794708252,0.6770448684692383,-0.004976511001586914,0.9927032917861781
streak2_bucket8_m-0.75_age2,Safe,26,17,code_heldout_5,long-code,32768,32795,0.9999709725379944,0.7570650577545166,0.7552622556686401,-0.0018028020858764648,0.9976186959529956
streak2_bucket8_m-0.75_age2,Safe,27,17,code_heldout_5,long-code,32768,32796,0.9999687671661377,0.8251845836639404,0.8245689272880554,-0.0006156563758850098,0.9992539167744126
streak2_bucket8_m-0.75_age2,Safe,28,17,code_heldout_5,long-code,32768,32797,0.9999977946281433,0.6259560585021973,0.6259320974349976,-2.396106719970703e-05,0.9999617208478546
streak2_bucket8_m-0.75_age2,Safe,29,17,code_heldout_5,long-code,32768,32798,0.9999420046806335,0.577450156211853,0.5774521827697754,2.0265579223632812e-06,1.0000035094941107
streak2_bucket8_m-0.75_age2,Safe,30,17,code_heldout_5,long-code,32768,32799,1.000078797340393,0.5537273287773132,0.5503765344619751,-0.0033507943153381348,0.9939486564213166
streak2_bucket8_m-0.75_age2,Safe,31,17,code_heldout_5,long-code,32768,32800,0.9998480677604675,0.7622793316841125,0.7617652416229248,-0.0005140900611877441,0.9993255883508583
streak2_bucket8_m-0.75_age2,Safe,32,17,code_heldout_5,long-code,32768,32801,0.9999588131904602,0.6523833870887756,0.6522718667984009,-0.00011152029037475586,0.9998290571271712
streak2_bucket8_m-0.75_age2,Safe,33,17,code_heldout_5,long-code,32768,32802,0.9999909996986389,0.7174537777900696,0.717006266117096,-0.0004475116729736328,0.9993762501685446
streak2_bucket8_m-0.75_age2,Safe,34,17,code_heldout_5,long-code,32768,32803,1.0000725984573364,0.8606065511703491,0.8607702851295471,0.00016373395919799805,1.0001902541399148
streak2_bucket8_m-0.75_age2,Safe,35,17,code_heldout_5,long-code,32768,32804,1.000032901763916,0.8097235560417175,0.8093730211257935,-0.00035053491592407227,0.999567093098245
streak2_bucket8_m-0.75_age2,Safe,36,17,code_heldout_5,long-code,32768,32805,1.00008887052536,0.7767057418823242,0.7758479714393616,-0.0008577704429626465,0.9988956300993941
streak2_bucket8_m-0.75_age2,Safe,37,17,code_heldout_5,long-code,32768,32806,0.9999104142189026,0.8176723718643188,0.8177383542060852,6.598234176635742e-05,1.0000806953298618
streak2_bucket8_m-0.75_age2,Safe,38,17,code_heldout_5,long-code,32768,32807,1.0000582933425903,0.7696163058280945,0.7696744203567505,5.811452865600586e-05,1.000075511041302
streak2_bucket8_m-0.75_age2,Safe,39,17,code_heldout_5,long-code,32768,32808,0.9998852610588074,0.790702223777771,0.7905594706535339,-0.00014275312423706055,0.9998194603228064
streak2_bucket8_m-0.75_age2,Safe,40,17,code_heldout_5,long-code,32768,32809,1.0001105666160583,0.9021640419960022,0.9019061326980591,-0.00025790929794311523,0.9997141215056937
streak2_bucket8_m-0.75_age2,Safe,41,17,code_heldout_5,long-code,32768,32810,0.9999439716339111,0.6682740449905396,0.6680870652198792,-0.0001869797706604004,0.9997202049487601
streak2_bucket8_m-0.75_age2,Safe,42,17,code_heldout_5,long-code,32768,32811,0.9999188184738159,0.6607924699783325,0.6617723703384399,0.0009799003601074219,1.0014829169589956
streak2_bucket8_m-0.75_age2,Safe,43,17,code_heldout_5,long-code,32768,32812,0.9999590516090393,0.6789482831954956,0.6790729761123657,0.0001246929168701172,1.0001836559867023
streak2_bucket8_m-0.75_age2,Safe,44,17,code_heldout_5,long-code,32768,32813,0.9998729228973389,0.6560156941413879,0.6766012907028198,0.020585596561431885,1.031379731834579
streak2_bucket8_m-0.75_age2,Safe,45,17,code_heldout_5,long-code,32768,32814,0.9999710321426392,0.70387202501297,0.6512385010719299,-0.05263352394104004,0.9252228784911999
streak2_bucket8_m-0.75_age2,Safe,46,17,code_heldout_5,long-code,32768,32815,1.0000429153442383,0.7057139277458191,0.6980692148208618,-0.007644712924957275,0.9891674053403255
streak2_bucket8_m-0.75_age2,Safe,47,17,code_heldout_5,long-code,32768,32816,0.9999638795852661,0.7645017504692078,0.7583577632904053,-0.00614398717880249,0.9919634099267508
streak2_bucket8_m-0.75_age2,Safe,48,17,code_heldout_5,long-code,32768,32817,0.9999065399169922,0.7578998804092407,0.7513371706008911,-0.006562709808349609,0.991340927768974
streak2_bucket8_m-0.75_age2,Safe,49,17,code_heldout_5,long-code,32768,32818,0.9998558163642883,0.7117360234260559,0.7117218971252441,-1.4126300811767578e-05,0.9999801523312761
streak2_bucket8_m-0.75_age2,Safe,50,17,code_heldout_5,long-code,32768,32819,1.0000855326652527,0.854241669178009,0.8535938262939453,-0.0006478428840637207,0.9992416163862773
streak2_bucket8_m-0.75_age2,Safe,51,17,code_heldout_5,long-code,32768,32820,0.9999014139175415,0.7127698063850403,0.7087644934654236,-0.004005312919616699,0.994380636099149
streak2_bucket8_m-0.75_age2,Safe,52,17,code_heldout_5,long-code,32768,32821,0.9999421834945679,0.8064987063407898,0.8051800727844238,-0.0013186335563659668,0.9983649898679332
streak2_bucket8_m-0.75_age2,Safe,53,17,code_heldout_5,long-code,32768,32822,0.9999273419380188,0.7591029405593872,0.7574945688247681,-0.0016083717346191406,0.997881220518743
streak2_bucket8_m-0.75_age2,Safe,54,17,code_heldout_5,long-code,32768,32823,0.9998722672462463,0.69134122133255,0.6912142634391785,-0.00012695789337158203,0.9998163600123151
streak2_bucket8_m-0.75_age2,Safe,55,17,code_heldout_5,long-code,32768,32824,1.0000028014183044,0.6188996434211731,0.61614990234375,-0.0027497410774230957,0.9955570485350048
streak2_bucket8_m-0.75_age2,Safe,56,17,code_heldout_5,long-code,32768,32825,1.0001783967018127,0.841636061668396,0.841033935546875,-0.0006021261215209961,0.999284576613403
streak2_bucket8_m-0.75_age2,Safe,57,17,code_heldout_5,long-code,32768,32826,1.0000479817390442,0.7899714112281799,0.789941668510437,-2.9742717742919922e-05,0.9999623496276951
streak2_bucket8_m-0.75_age2,Safe,58,17,code_heldout_5,long-code,32768,32827,0.9999116659164429,0.7991170883178711,0.7989341020584106,-0.00018298625946044922,0.9997710144581621
streak2_bucket8_m-0.75_age2,Safe,59,17,code_heldout_5,long-code,32768,32828,1.000052273273468,0.7459415793418884,0.7447106838226318,-0.0012308955192565918,0.9983498767821167
streak2_bucket8_m-0.75_age2,Safe,60,17,code_heldout_5,long-code,32768,32829,0.999976634979248,0.7625753283500671,0.7614849209785461,-0.001090407371520996,0.9985700988073136
streak2_bucket8_m-0.75_age2,Safe,61,17,code_heldout_5,long-code,32768,32830,1.0000422596931458,0.6163104772567749,0.6130623817443848,-0.0032480955123901367,0.9947297739820236
streak2_bucket8_m-0.75_age2,Safe,62,17,code_heldout_5,long-code,32768,32831,0.9999925494194031,0.7016578316688538,0.6943497061729431,-0.0073081254959106445,0.9895844880993794
streak2_bucket8_m-0.75_age2,Safe,63,17,code_heldout_5,long-code,32768,32832,0.9999244809150696,0.8429481983184814,0.8422555923461914,-0.0006926059722900391,0.9991783528647766
streak2_bucket8_m-0.75_age2,Safe,64,17,code_heldout_5,long-code,32768,32833,0.9998721480369568,0.8820655345916748,0.8809108734130859,-0.0011546611785888672,0.9986909576065418
streak2_bucket8_m-0.75_age2,Safe,65,17,code_heldout_5,long-code,32768,32834,0.9999944567680359,0.8492251634597778,0.8495175242424011,0.000292360782623291,1.0003442676868313
streak2_bucket8_m-0.75_age2,Safe,66,17,code_heldout_5,long-code,32768,32835,0.9999073147773743,0.8660330176353455,0.8654084205627441,-0.0006245970726013184,0.9992787837647267
streak2_bucket8_m-0.75_age2,Safe,67,17,code_heldout_5,long-code,32768,32836,0.9999179244041443,0.7295851111412048,0.727672815322876,-0.0019122958183288574,0.9973789270242402
streak2_bucket8_m-0.75_age2,Safe,68,17,code_heldout_5,long-code,32768,32837,0.9998815655708313,0.8973428606987,0.8972480297088623,-9.483098983764648e-05,0.9998943202269823
streak2_bucket8_m-0.75_age2,Safe,69,17,code_heldout_5,long-code,32768,32838,0.999995231628418,0.7161189317703247,0.714633047580719,-0.0014858841896057129,0.9979250874070144
streak2_bucket8_m-0.75_age2,Safe,70,17,code_heldout_5,long-code,32768,32839,0.9998735189437866,0.8000153303146362,0.7998712658882141,-0.00014406442642211914,0.9998199229177702
streak2_bucket8_m-0.75_age2,Safe,71,17,code_heldout_5,long-code,32768,32840,0.9999895691871643,0.7476866841316223,0.7476102113723755,-7.647275924682617e-05,0.999897720849027
streak2_bucket8_m-0.75_age2,Safe,72,17,code_heldout_5,long-code,32768,32841,0.9999757409095764,0.6627955436706543,0.649091362953186,-0.013704180717468262,0.9793236679873063
streak2_bucket8_m-0.75_age2,Safe,73,17,code_heldout_5,long-code,32768,32842,1.0000815987586975,0.8226991891860962,0.8217561841011047,-0.0009430050849914551,0.9988537668477292
streak2_bucket8_m-0.75_age2,Safe,74,17,code_heldout_5,long-code,32768,32843,0.99998939037323,0.909784197807312,0.9097102284431458,-7.396936416625977e-05,0.9999186957035036
streak2_bucket8_m-0.75_age2,Safe,75,17,code_heldout_5,long-code,32768,32844,0.9998838901519775,0.8426428437232971,0.8416095972061157,-0.0010332465171813965,0.9987738025370085
streak2_bucket8_m-0.75_age2,Safe,76,17,code_heldout_5,long-code,32768,32845,1.000001072883606,0.8996543288230896,0.8995674848556519,-8.684396743774414e-05,0.9999034696275498
streak2_bucket8_m-0.75_age2,Safe,77,17,code_heldout_5,long-code,32768,32846,0.9999188184738159,0.7365191578865051,0.7363304495811462,-0.00018870830535888672,0.999743783575297
streak2_bucket8_m-0.75_age2,Safe,78,17,code_heldout_5,long-code,32768,32847,0.9998442530632019,0.8153987526893616,0.8132377862930298,-0.002160966396331787,0.9973498041428143
streak2_bucket8_m-0.75_age2,Safe,79,17,code_heldout_5,long-code,32768,32848,0.999976634979248,0.8037968873977661,0.8036834597587585,-0.00011342763900756836,0.9998588851975095
streak2_bucket8_m-0.75_age2,Safe,80,17,code_heldout_5,long-code,32768,32849,1.0000067949295044,0.8051616549491882,0.8050468564033508,-0.00011479854583740234,0.9998574217424144
streak2_bucket8_m-0.75_age2,Safe,81,17,code_heldout_5,long-code,32768,32850,1.0001118779182434,0.8764999508857727,0.8690668344497681,-0.007433116436004639,0.9915195472304443
streak2_bucket8_m-0.75_age2,Safe,82,17,code_heldout_5,long-code,32768,32851,1.0000736117362976,0.8013306260108948,0.8008355498313904,-0.0004950761795043945,0.9993821823808621
streak2_bucket8_m-0.75_age2,Safe,83,17,code_heldout_5,long-code,32768,32852,0.9999931454658508,0.6899645328521729,0.6876415610313416,-0.002322971820831299,0.9966332011136447
streak2_bucket8_m-0.75_age2,Safe,84,17,code_heldout_5,long-code,32768,32853,1.000006914138794,0.8034753799438477,0.8033948540687561,-8.052587509155273e-05,0.9998997780428602
streak2_bucket8_m-0.75_age2,Safe,85,17,code_heldout_5,long-code,32768,32854,1.0000962018966675,0.7678418755531311,0.763241708278656,-0.004600167274475098,0.9940089653600082
streak2_bucket8_m-0.75_age2,Safe,86,17,code_heldout_5,long-code,32768,32855,1.0000048279762268,0.6255016326904297,0.6184115409851074,-0.007090091705322266,0.9886649509213491
streak2_bucket8_m-0.75_age2,Safe,87,17,code_heldout_5,long-code,32768,32856,1.0000340342521667,0.6950511336326599,0.6912883520126343,-0.0037627816200256348,0.9945863240300615
streak2_bucket8_m-0.75_age2,Safe,88,17,code_heldout_5,long-code,32768,32857,1.0000402927398682,0.7588397860527039,0.7533734440803528,-0.005466341972351074,0.9927964478499663
streak2_bucket8_m-0.75_age2,Safe,89,17,code_heldout_5,long-code,32768,32858,0.9998472332954407,0.7930514812469482,0.7927399277687073,-0.0003115534782409668,0.9996071459601197
streak2_bucket8_m-0.75_age2,Safe,90,17,code_heldout_5,long-code,32768,32859,0.9998818039894104,0.8102802038192749,0.8096449971199036,-0.0006352066993713379,0.9992160653853108
streak2_bucket8_m-0.75_age2,Safe,91,17,code_heldout_5,long-code,32768,32860,0.99981689453125,0.7900111079216003,0.787854015827179,-0.0021570920944213867,0.9972695420699889
streak2_bucket8_m-0.75_age2,Safe,92,17,code_heldout_5,long-code,32768,32861,0.9999679923057556,0.7965176105499268,0.7944942712783813,-0.00202333927154541,0.9974597683155448
streak2_bucket8_m-0.75_age2,Safe,93,17,code_heldout_5,long-code,32768,32862,0.9997329115867615,0.8714797496795654,0.8714052438735962,-7.450580596923828e-05,0.9999145065550902
streak2_bucket8_m-0.75_age2,Safe,94,17,code_heldout_5,long-code,32768,32863,1.0000343918800354,0.6895670294761658,0.6889476776123047,-0.000619351863861084,0.9991018250041166
streak2_bucket8_m-0.75_age2,Safe,95,17,code_heldout_5,long-code,32768,32864,1.0000271797180176,0.6584866046905518,0.6589285731315613,0.0004419684410095215,1.0006711882031636
streak2_bucket8_m-0.75_age2,Safe,96,17,code_heldout_5,long-code,32768,32865,1.0000861287117004,0.7479038238525391,0.747481107711792,-0.0004227161407470703,0.9994347987972978
streak2_bucket8_m-0.75_age2,Safe,97,17,code_heldout_5,long-code,32768,32866,0.9998919367790222,0.7735852003097534,0.7735497355461121,-3.546476364135742e-05,0.9999541553229985
streak2_bucket8_m-0.75_age2,Safe,98,17,code_heldout_5,long-code,32768,32867,0.999915599822998,0.7586999535560608,0.7543396353721619,-0.004360318183898926,0.9942529083289621
streak2_bucket8_m-0.75_age2,Safe,99,17,code_heldout_5,long-code,32768,32868,0.9999775290489197,0.8578628897666931,0.8576142191886902,-0.0002486705780029297,0.9997101278293195
streak2_bucket8_m-0.75_age2,Safe,100,17,code_heldout_5,long-code,32768,32869,1.0001167058944702,0.7529357671737671,0.7505330443382263,-0.0024027228355407715,0.996808860808194
streak2_bucket8_m-0.75_age2,Safe,101,17,code_heldout_5,long-code,32768,32870,1.0000169277191162,0.8009165525436401,0.8004079461097717,-0.0005086064338684082,0.9993649695061825
streak2_bucket8_m-0.75_age2,Safe,102,17,code_heldout_5,long-code,32768,32871,0.99998939037323,0.6930782198905945,0.6912973523139954,-0.001780867576599121,0.9974304955407771
streak2_bucket8_m-0.75_age2,Safe,103,17,code_heldout_5,long-code,32768,32872,0.9998294115066528,0.7017608880996704,0.6998929977416992,-0.0018678903579711914,0.9973382809021613
streak2_bucket8_m-0.75_age2,Safe,104,17,code_heldout_5,long-code,32768,32873,0.9998814463615417,0.7140271067619324,0.7134610414505005,-0.0005660653114318848,0.9992072215381305
streak2_bucket8_m-0.75_age2,Safe,105,17,code_heldout_5,long-code,32768,32874,1.0001047253608704,0.7296671867370605,0.7295705080032349,-9.66787338256836e-05,0.9998675029717891
streak2_bucket8_m-0.75_age2,Safe,106,17,code_heldout_5,long-code,32768,32875,0.9998311996459961,0.8364948630332947,0.8364882469177246,-6.616115570068359e-06,0.9999920906680214
streak2_bucket8_m-0.75_age2,Safe,107,17,code_heldout_5,long-code,32768,32876,0.9998793601989746,0.7637587189674377,0.7632623910903931,-0.0004963278770446777,0.9993501509511856
streak2_bucket8_m-0.75_age2,Safe,108,17,code_heldout_5,long-code,32768,32877,0.9999217391014099,0.7559748291969299,0.7557079195976257,-0.0002669095993041992,0.9996469332192082
streak2_bucket8_m-0.75_age2,Safe,109,17,code_heldout_5,long-code,32768,32878,0.9999353885650635,0.8198496103286743,0.819254994392395,-0.0005946159362792969,0.9992747255974899
streak2_bucket8_m-0.75_age2,Safe,110,17,code_heldout_5,long-code,32768,32879,0.9998872876167297,0.7509223222732544,0.7502752542495728,-0.0006470680236816406,0.9991383023190431
streak2_bucket8_m-0.75_age2,Safe,111,17,code_heldout_5,long-code,32768,32880,1.00004643201828,0.8466855883598328,0.8463767766952515,-0.00030881166458129883,0.99963526996464
streak2_bucket8_m-0.75_age2,Safe,112,17,code_heldout_5,long-code,32768,32881,1.0001102685928345,0.7420016527175903,0.7469089031219482,0.00490725040435791,1.0066135302884907
streak2_bucket8_m-0.75_age2,Safe,113,17,code_heldout_5,long-code,32768,32882,0.9999904632568359,0.7720866203308105,0.7718376517295837,-0.00024896860122680664,0.999677537992926
streak2_bucket8_m-0.75_age2,Safe,114,17,code_heldout_5,long-code,32768,32883,1.0000627636909485,0.8383752107620239,0.8379992246627808,-0.00037598609924316406,0.9995515300376052
streak2_bucket8_m-0.75_age2,Safe,115,17,code_heldout_5,long-code,32768,32884,1.0001066327095032,0.8380939960479736,0.8372804522514343,-0.0008135437965393066,0.9990292928950982
streak2_bucket8_m-0.75_age2,Safe,116,17,code_heldout_5,long-code,32768,32885,0.9999967813491821,0.7490954995155334,0.7475374937057495,-0.0015580058097839355,0.997920150620593
streak2_bucket8_m-0.75_age2,Safe,117,17,code_heldout_5,long-code,32768,32886,1.0001226663589478,0.6923892498016357,0.6917160153388977,-0.0006732344627380371,0.9990276647667032
streak2_bucket8_m-0.75_age2,Safe,118,17,code_heldout_5,long-code,32768,32887,0.9999076128005981,0.6876420378684998,0.690160870552063,0.0025188326835632324,1.0036629998529045
streak2_bucket8_m-0.75_age2,Safe,119,17,code_heldout_5,long-code,32768,32888,0.9999430775642395,0.6389175057411194,0.6441205143928528,0.0052030086517333984,1.0081434748695735
streak2_bucket8_m-0.75_age2,Safe,120,17,code_heldout_5,long-code,32768,32889,0.9999825954437256,0.7220319509506226,0.7221702337265015,0.00013828277587890625,1.0001915189150519
streak2_bucket8_m-0.75_age2,Safe,121,17,code_heldout_5,long-code,32768,32890,1.0000008344650269,0.7430901527404785,0.7423003315925598,-0.0007898211479187012,0.9989371126168125
streak2_bucket8_m-0.75_age2,Safe,122,17,code_heldout_5,long-code,32768,32891,1.0000986456871033,0.6838024854660034,0.6826822757720947,-0.0011202096939086914,0.9983617934744047
streak2_bucket8_m-0.75_age2,Safe,123,17,code_heldout_5,long-code,32768,32892,1.0000140070915222,0.7563778162002563,0.7558107376098633,-0.0005670785903930664,0.999250270726815
streak2_bucket8_m-0.75_age2,Safe,124,17,code_heldout_5,long-code,32768,32893,1.000053584575653,0.6775570511817932,0.67740398645401,-0.00015306472778320312,0.9997740932257789
streak2_bucket8_m-0.75_age2,Safe,125,17,code_heldout_5,long-code,32768,32894,0.9999773502349854,0.6568697094917297,0.6565812230110168,-0.0002884864807128906,0.999560816282827
streak2_bucket8_m-0.75_age2,Safe,126,17,code_heldout_5,long-code,32768,32895,1.0000724792480469,0.6466063261032104,0.6650866866111755,0.018480360507965088,1.0285805439290046
streak2_bucket8_m-0.75_age2,Safe,127,17,code_heldout_5,long-code,32768,32896,1.0000287294387817,0.6778607964515686,0.6790925860404968,0.0012317895889282227,1.0018171718963191
streak2_bucket8_m-0.75_refresh8,Balanced,1,17,code_heldout_5,long-code,32768,32770,1.0000718235969543,0.814936101436615,0.8149352669715881,-8.344650268554688e-07,0.9999989760362494
streak2_bucket8_m-0.75_refresh8,Balanced,2,17,code_heldout_5,long-code,32768,32771,0.9999951124191284,0.6827666759490967,0.6826398372650146,-0.00012683868408203125,0.9998142283615326
streak2_bucket8_m-0.75_refresh8,Balanced,3,17,code_heldout_5,long-code,32768,32772,1.0000461339950562,0.6918760538101196,0.6915451884269714,-0.00033086538314819336,0.9995217851791139
streak2_bucket8_m-0.75_refresh8,Balanced,4,17,code_heldout_5,long-code,32768,32773,1.0000710487365723,0.7819958925247192,0.7819427847862244,-5.310773849487305e-05,0.9999320869342121
streak2_bucket8_m-0.75_refresh8,Balanced,5,17,code_heldout_5,long-code,32768,32774,1.0000735521316528,0.7912893295288086,0.8076566457748413,0.016367316246032715,1.020684363652141
streak2_bucket8_m-0.75_refresh8,Balanced,6,17,code_heldout_5,long-code,32768,32775,0.9998869895935059,0.6923201084136963,0.6880444884300232,-0.004275619983673096,0.9938242152268699
streak2_bucket8_m-0.75_refresh8,Balanced,7,17,code_heldout_5,long-code,32768,32776,0.9998992681503296,0.753196120262146,0.7061797976493835,-0.04701632261276245,0.937577582587124
streak2_bucket8_m-0.75_refresh8,Balanced,8,17,code_heldout_5,long-code,32768,32777,0.9999485015869141,0.6645774841308594,0.6645598411560059,-1.7642974853515625e-05,0.9999734523433689
streak2_bucket8_m-0.75_refresh8,Balanced,9,17,code_heldout_5,long-code,32768,32778,1.000065267086029,0.6559423208236694,0.6592204570770264,0.0032781362533569336,1.0049975983395012
streak2_bucket8_m-0.75_refresh8,Balanced,10,17,code_heldout_5,long-code,32768,32779,0.9999647736549377,0.5965615510940552,0.6040771007537842,0.007515549659729004,1.012598112710995
streak2_bucket8_m-0.75_refresh8,Balanced,11,17,code_heldout_5,long-code,32768,32780,0.9999571442604065,0.7382972836494446,0.735853374004364,-0.0024439096450805664,0.9966898027404352
streak2_bucket8_m-0.75_refresh8,Balanced,12,17,code_heldout_5,long-code,32768,32781,0.9999157786369324,0.6639962792396545,0.668013334274292,0.004017055034637451,1.0060498155791435
streak2_bucket8_m-0.75_refresh8,Balanced,13,17,code_heldout_5,long-code,32768,32782,0.9999791383743286,0.6339237689971924,0.6078746318817139,-0.026049137115478516,0.9589080921248847
streak2_bucket8_m-0.75_refresh8,Balanced,14,17,code_heldout_5,long-code,32768,32783,0.999858558177948,0.6914188861846924,0.692083477973938,0.0006645917892456055,1.0009611999361383
streak2_bucket8_m-0.75_refresh8,Balanced,15,17,code_heldout_5,long-code,32768,32784,0.9999975562095642,0.6149588227272034,0.613283097743988,-0.001675724983215332,0.997275061481704
streak2_bucket8_m-0.75_refresh8,Balanced,16,17,code_heldout_5,long-code,32768,32785,1.0000309944152832,0.7212371230125427,0.7212371230125427,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,17,17,code_heldout_5,long-code,32768,32786,0.9998818635940552,0.7270110249519348,0.7137579917907715,-0.01325303316116333,0.9817705196946092
streak2_bucket8_m-0.75_refresh8,Balanced,18,17,code_heldout_5,long-code,32768,32787,1.000095248222351,0.7500565052032471,0.7450657486915588,-0.004990756511688232,0.9933461592865782
streak2_bucket8_m-0.75_refresh8,Balanced,19,17,code_heldout_5,long-code,32768,32788,0.9999196529388428,0.6648516654968262,0.6736006140708923,0.008748948574066162,1.013159248939428
streak2_bucket8_m-0.75_refresh8,Balanced,20,17,code_heldout_5,long-code,32768,32789,0.9999223351478577,0.6822090744972229,0.675101637840271,-0.007107436656951904,0.9895817324590852
streak2_bucket8_m-0.75_refresh8,Balanced,21,17,code_heldout_5,long-code,32768,32790,0.9999712109565735,0.6054642200469971,0.588020920753479,-0.017443299293518066,0.9711902062649316
streak2_bucket8_m-0.75_refresh8,Balanced,22,17,code_heldout_5,long-code,32768,32791,0.9999648928642273,0.6922206282615662,0.6819475293159485,-0.010273098945617676,0.9851592129355963
streak2_bucket8_m-0.75_refresh8,Balanced,23,17,code_heldout_5,long-code,32768,32792,0.99998939037323,0.6512054800987244,0.6483888626098633,-0.002816617488861084,0.9956747638419227
streak2_bucket8_m-0.75_refresh8,Balanced,24,17,code_heldout_5,long-code,32768,32793,0.9999397993087769,0.7759093642234802,0.7759094834327698,1.1920928955078125e-07,1.0000001536381633
streak2_bucket8_m-0.75_refresh8,Balanced,25,17,code_heldout_5,long-code,32768,32794,0.9999207854270935,0.6820213794708252,0.676171600818634,-0.005849778652191162,0.9914228808241613
streak2_bucket8_m-0.75_refresh8,Balanced,26,17,code_heldout_5,long-code,32768,32795,0.9999709725379944,0.7570650577545166,0.7553378939628601,-0.0017271637916564941,0.9977186058530038
streak2_bucket8_m-0.75_refresh8,Balanced,27,17,code_heldout_5,long-code,32768,32796,0.9999687671661377,0.8251845836639404,0.8218594193458557,-0.003325164318084717,0.9959703993701379
streak2_bucket8_m-0.75_refresh8,Balanced,28,17,code_heldout_5,long-code,32768,32797,0.9999977946281433,0.6259560585021973,0.6265602707862854,0.0006042122840881348,1.0009652630977546
streak2_bucket8_m-0.75_refresh8,Balanced,29,17,code_heldout_5,long-code,32768,32798,0.9999420046806335,0.577450156211853,0.574836790561676,-0.002613365650177002,0.9954743009036121
streak2_bucket8_m-0.75_refresh8,Balanced,30,17,code_heldout_5,long-code,32768,32799,1.000078797340393,0.5537273287773132,0.5903720855712891,0.03664475679397583,1.0661783424612457
streak2_bucket8_m-0.75_refresh8,Balanced,31,17,code_heldout_5,long-code,32768,32800,0.9998480677604675,0.7622793316841125,0.7575472593307495,-0.004732072353363037,0.9937922069290421
streak2_bucket8_m-0.75_refresh8,Balanced,32,17,code_heldout_5,long-code,32768,32801,0.9999588131904602,0.6523833870887756,0.6523833870887756,0.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,33,17,code_heldout_5,long-code,32768,32802,0.9999909996986389,0.7174537777900696,0.7170171737670898,-0.00043660402297973633,0.999391453447601
streak2_bucket8_m-0.75_refresh8,Balanced,34,17,code_heldout_5,long-code,32768,32803,1.0000725984573364,0.8606065511703491,0.8609201908111572,0.00031363964080810547,1.0003644402199607
streak2_bucket8_m-0.75_refresh8,Balanced,35,17,code_heldout_5,long-code,32768,32804,1.000032901763916,0.8097235560417175,0.8088579177856445,-0.000865638256072998,0.998930945938754
streak2_bucket8_m-0.75_refresh8,Balanced,36,17,code_heldout_5,long-code,32768,32805,1.00008887052536,0.7767057418823242,0.7742893099784851,-0.0024164319038391113,0.996888870812281
streak2_bucket8_m-0.75_refresh8,Balanced,37,17,code_heldout_5,long-code,32768,32806,0.9999104142189026,0.8176723718643188,0.8185368180274963,0.0008644461631774902,1.001057203585351
streak2_bucket8_m-0.75_refresh8,Balanced,38,17,code_heldout_5,long-code,32768,32807,1.0000582933425903,0.7696163058280945,0.7735441327095032,0.003927826881408691,1.0051036170253467
