policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,qk_reduction,recall,output_cosine,output_relative_l2,output_max_abs,preprojection_cosine,preprojection_relative_l2,attention_js,attention_kl_eps1e8
streak2_bucket8_m-0.75_age2,Safe,1,17,code_heldout_5,long-code,8192,8194,0.0,0.99755859375,0.9999982714653015,0.0018766248831525445,0.001953125,0.9999997019767761,0.00078424351522699,2.8866326829302125e-05,0.00019143384997732937
streak2_bucket8_m-0.75_refresh8,Balanced,1,17,code_heldout_5,long-code,8192,8194,0.0,0.99755859375,0.9999982714653015,0.0018766248831525445,0.001953125,0.9999997019767761,0.00078424351522699,2.8866326829302125e-05,0.00019143384997732937
streak2_bucket8_m0,Aggressive,1,17,code_heldout_5,long-code,8192,8194,0.0,0.99755859375,0.9999982714653015,0.0018766248831525445,0.001953125,0.9999997019767761,0.00078424351522699,2.8866326829302125e-05,0.00019143384997732937
streak2_bucket8_m-0.75_age2,Safe,2,17,code_heldout_5,long-code,8192,8195,0.07028676021964608,0.99267578125,0.9999837875366211,0.005711864680051804,0.0078125,0.9999885559082031,0.004761918913573027,0.00027503754245117307,0.0009643855737522244
streak2_bucket8_m-0.75_refresh8,Balanced,2,17,code_heldout_5,long-code,8192,8195,0.07028676021964608,0.99267578125,0.9999837875366211,0.005711864680051804,0.0078125,0.9999885559082031,0.004761918913573027,0.00027503754245117307,0.0009643855737522244
streak2_bucket8_m0,Aggressive,2,17,code_heldout_5,long-code,8192,8195,0.07028676021964608,0.99267578125,0.9999837875366211,0.005711864680051804,0.0078125,0.9999885559082031,0.004761918913573027,0.00027503754245117307,0.0009643855737522244
streak2_bucket8_m-0.75_age2,Safe,3,17,code_heldout_5,long-code,8192,8196,0.07027818448023426,0.97265625,0.9999776482582092,0.006833124440163374,0.0078125,0.9999802708625793,0.006327911280095577,0.0005709527176804841,0.0028741066344082355
streak2_bucket8_m-0.75_refresh8,Balanced,3,17,code_heldout_5,long-code,8192,8196,0.07027818448023426,0.97265625,0.9999776482582092,0.006833124440163374,0.0078125,0.9999802708625793,0.006327911280095577,0.0005709527176804841,0.0028741066344082355
streak2_bucket8_m0,Aggressive,3,17,code_heldout_5,long-code,8192,8196,0.07027818448023426,0.97265625,0.9999776482582092,0.006833124440163374,0.0078125,0.9999802708625793,0.006327911280095577,0.0005709527176804841,0.0028741066344082355
streak2_bucket8_m-0.75_age2,Safe,4,17,code_heldout_5,long-code,8192,8197,0.023423203611077192,0.9990234375,0.999998927116394,0.001461783773265779,0.001953125,0.9999997615814209,0.0004991003079339862,9.639255949878134e-06,0.00015313993208110332
streak2_bucket8_m-0.75_refresh8,Balanced,4,17,code_heldout_5,long-code,8192,8197,0.09369281444430888,0.96923828125,0.9999940395355225,0.0034544533118605614,0.00390625,0.9999971389770508,0.0024020299315452576,0.0004766546771861613,0.006495772395282984
streak2_bucket8_m0,Aggressive,4,17,code_heldout_5,long-code,8192,8197,0.07026961083323169,0.96923828125,0.9999940395355225,0.0034544533118605614,0.00390625,0.9999971389770508,0.0024020299315452576,0.0004766546771861613,0.006495772395282984
streak2_bucket8_m-0.75_age2,Safe,5,17,code_heldout_5,long-code,8192,8198,0.015613564283971648,0.99853515625,0.9999949932098389,0.003193996148183942,0.001953125,0.9999973773956299,0.002266889438033104,9.412141662323847e-05,0.002711015287786722
streak2_bucket8_m-0.75_refresh8,Balanced,5,17,code_heldout_5,long-code,8192,8198,0.07806782141985846,0.98388671875,0.9999943971633911,0.0033925746101886034,0.00390625,0.9999977350234985,0.002143517369404435,0.00023703141778241843,0.0017438044305890799
streak2_bucket8_m0,Aggressive,5,17,code_heldout_5,long-code,8192,8198,0.023420346425957583,0.99658203125,0.9999987483024597,0.0015678383642807603,0.001953125,0.9999997615814209,0.0006552207050845027,2.4172852135961875e-05,0.0002966405882034451
streak2_bucket8_m-0.75_age2,Safe,6,17,code_heldout_5,long-code,8192,8199,0.015611659958531532,0.99853515625,0.9999983310699463,0.0018196130404248834,0.001953125,0.9999997019767761,0.0007540219812653959,4.2159117583651096e-05,0.0006976079312153161
streak2_bucket8_m-0.75_refresh8,Balanced,6,17,code_heldout_5,long-code,8192,8199,0.07805829979265766,0.98828125,0.9999922513961792,0.003926809411495924,0.001953125,0.9999971389770508,0.002436888637021184,0.00035574263893067837,0.0027582221664488316
streak2_bucket8_m0,Aggressive,6,17,code_heldout_5,long-code,8192,8199,0.023417489937797242,0.99755859375,0.9999964237213135,0.002684672363102436,0.001953125,0.999998927116394,0.0014977145474404097,9.903803584165871e-05,0.0006942636100575328
streak2_bucket8_m-0.75_age2,Safe,7,17,code_heldout_5,long-code,8192,8200,0.0,1.0,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,2.913351409006282e-07
streak2_bucket8_m-0.75_refresh8,Balanced,7,17,code_heldout_5,long-code,8192,8200,0.07804878048780484,0.98681640625,0.9999974370002747,0.0022810569498687983,0.001953125,0.9999992847442627,0.0011632107198238373,0.00012769209570251405,0.0015226983232423663
streak2_bucket8_m0,Aggressive,7,17,code_heldout_5,long-code,8192,8200,0.023414634146341484,0.9970703125,0.9999987483024597,0.0015650031855329871,0.001953125,0.9999998807907104,0.0005223162588663399,1.9809256627922878e-05,0.00018919626018032432
streak2_bucket8_m-0.75_age2,Safe,8,17,code_heldout_5,long-code,8192,8201,0.02341177905133518,0.99755859375,0.9997912645339966,0.020483313128352165,0.00830078125,0.9998709559440613,0.01607147417962551,0.0005265325307846069,0.001611598301678896
streak2_bucket8_m-0.75_refresh8,Balanced,8,17,code_heldout_5,long-code,8192,8201,0.0,1.0,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,2.966565091355733e-07
streak2_bucket8_m0,Aggressive,8,17,code_heldout_5,long-code,8192,8201,0.02341177905133518,0.99755859375,0.9997915029525757,0.02046870067715645,0.00830078125,0.9998708963394165,0.016074545681476593,0.0005287167732603848,0.0016509671695530415
streak2_bucket8_m-0.75_age2,Safe,9,17,code_heldout_5,long-code,8192,8202,0.023408924652523755,0.9990234375,0.9999983906745911,0.0018180044135078788,0.001953125,0.9999997615814209,0.0006719515658915043,2.3883054382167757e-05,0.00018182798521593213
streak2_bucket8_m-0.75_refresh8,Balanced,9,17,code_heldout_5,long-code,8192,8202,0.01560594976834917,0.99951171875,0.9999985098838806,0.001725546782836318,0.001953125,0.9999998807907104,0.0005874488269910216,1.5456891560461372e-05,5.9101545048179105e-05
streak2_bucket8_m0,Aggressive,9,17,code_heldout_5,long-code,8192,8202,0.023408924652523755,0.99853515625,0.9999982118606567,0.0018706974806264043,0.001953125,0.9999998211860657,0.0006609443225897849,2.4035416572587565e-05,0.00013831723481416702
streak2_bucket8_m-0.75_age2,Safe,10,17,code_heldout_5,long-code,8192,8203,0.023406070949652524,0.9990234375,0.9999994039535522,0.0011019447119906545,0.001953125,1.0,0.00023186991165857762,3.1572908483212814e-06,1.148424871644238e-05
streak2_bucket8_m-0.75_refresh8,Balanced,10,17,code_heldout_5,long-code,8192,8203,0.023406070949652524,0.9990234375,0.9999994039535522,0.0011019447119906545,0.001953125,1.0,0.00023186991165857762,3.1572908483212814e-06,1.148424871644238e-05
streak2_bucket8_m0,Aggressive,10,17,code_heldout_5,long-code,8192,8203,0.03901011824942091,0.99658203125,0.9999983310699463,0.0018561074975878,0.001953125,0.9999996423721313,0.0008267806260846555,1.9596804122556932e-05,0.00013329283683560789
streak2_bucket8_m-0.75_age2,Safe,11,17,code_heldout_5,long-code,8192,8204,0.023403217942467136,0.99951171875,0.9999987483024597,0.0015568016096949577,0.001953125,1.0,0.00044489040737971663,9.879658136924263e-06,4.8909641918726265e-05
streak2_bucket8_m-0.75_refresh8,Balanced,11,17,code_heldout_5,long-code,8192,8204,0.023403217942467136,0.99951171875,0.9999987483024597,0.0015568016096949577,0.001953125,1.0,0.00044489040737971663,9.879658136924263e-06,4.8909641918726265e-05
streak2_bucket8_m0,Aggressive,11,17,code_heldout_5,long-code,8192,8204,0.031204290589956107,0.9970703125,0.9999990463256836,0.001362081617116928,0.001953125,1.0,0.0004172472981736064,1.6818083167891018e-05,9.57899319473654e-05
streak2_bucket8_m-0.75_age2,Safe,12,17,code_heldout_5,long-code,8192,8205,0.01560024375380864,0.99853515625,0.9999955892562866,0.002988039515912533,0.001953125,0.9999982118606567,0.0019181339303031564,6.0465554270194843e-05,0.001632829662412405
streak2_bucket8_m-0.75_refresh8,Balanced,12,17,code_heldout_5,long-code,8192,8205,0.03120048750761728,0.99853515625,0.9999995231628418,0.0010314072715118527,0.001953125,1.0,0.0002605727349873632,4.015715603600256e-06,6.212376320036128e-05
streak2_bucket8_m0,Aggressive,12,17,code_heldout_5,long-code,8192,8205,0.03120048750761728,0.998046875,0.999998927116394,0.0014235888374969363,0.001953125,0.9999999403953552,0.0004876157909166068,6.473077974078478e-06,5.6776269047986716e-05
streak2_bucket8_m-0.75_age2,Safe,13,17,code_heldout_5,long-code,8192,8206,0.023397514014136034,0.9990234375,0.9999988079071045,0.0015425924211740494,0.00390625,0.9999999403953552,0.0005351272411644459,1.0239677067147568e-05,0.00018666221876628697
streak2_bucket8_m-0.75_refresh8,Balanced,13,17,code_heldout_5,long-code,8192,8206,0.03899585669022665,0.998046875,0.999998927116394,0.0014658564468845725,0.001953125,0.9999998211860657,0.0004537230415735394,1.691596844466403e-05,0.00022385474585462362
streak2_bucket8_m0,Aggressive,13,17,code_heldout_5,long-code,8192,8206,0.03899585669022665,0.9970703125,0.9999977946281433,0.002055348362773657,0.001953125,0.999999463558197,0.0009921371238306165,3.073197876801714e-05,0.0002823558170348406
streak2_bucket8_m-0.75_age2,Safe,14,17,code_heldout_5,long-code,8192,8207,0.03899110515413673,0.99853515625,0.9999991059303284,0.0012983102351427078,0.001953125,0.9999999403953552,0.000359849858796224,1.102938040276058e-05,0.00012741154932882637
streak2_bucket8_m-0.75_refresh8,Balanced,14,17,code_heldout_5,long-code,8192,8207,0.0545875472157914,0.9970703125,0.9999979734420776,0.0020234137773513794,0.001953125,0.9999996423721313,0.0008811374427750707,4.380575046525337e-05,0.00035151425981894135
streak2_bucket8_m0,Aggressive,14,17,code_heldout_5,long-code,8192,8207,0.0545875472157914,0.9970703125,0.9999979734420776,0.002039507729932666,0.001953125,0.9999995231628418,0.0009379159891977906,3.7259327655192465e-05,0.00020605434838216752
streak2_bucket8_m-0.75_age2,Safe,15,17,code_heldout_5,long-code,8192,8208,0.031189083820662766,0.99560546875,0.9999945163726807,0.0033189563546329737,0.001953125,0.999997615814209,0.0021903233136981726,0.00010875333100557327,0.0004318070423323661
streak2_bucket8_m-0.75_refresh8,Balanced,15,17,code_heldout_5,long-code,8192,8208,0.06237816764132553,0.994140625,0.9999924302101135,0.003897718619555235,0.001953125,0.999996542930603,0.002627535257488489,0.00017182146257255226,0.0006637703627347946
streak2_bucket8_m0,Aggressive,15,17,code_heldout_5,long-code,8192,8208,0.04678362573099415,0.99609375,0.9999980926513672,0.0020221795421093702,0.001953125,0.9999995827674866,0.000903491280041635,2.427849540254101e-05,0.00014855965855531394
streak2_bucket8_m-0.75_age2,Safe,16,17,code_heldout_5,long-code,8192,8209,0.04677792666585456,0.9990234375,0.9999994039535522,0.001037957496009767,0.001953125,0.9999998807907104,0.0002954231749754399,4.681115569837857e-06,3.497934085316956e-05
streak2_bucket8_m-0.75_refresh8,Balanced,16,17,code_heldout_5,long-code,8192,8209,0.0,0.99951171875,0.9999994039535522,0.0010118507780134678,0.001953125,0.9999998807907104,0.00030239083571359515,4.731514763989253e-06,7.895827002357692e-05
streak2_bucket8_m0,Aggressive,16,17,code_heldout_5,long-code,8192,8209,0.07016688999878185,0.9970703125,0.9999978542327881,0.0020594222005456686,0.001953125,0.9999994039535522,0.001012625521980226,7.995714986464009e-05,0.0002953772200271487
streak2_bucket8_m-0.75_age2,Safe,17,17,code_heldout_5,long-code,8192,8210,0.06236297198538365,0.99853515625,0.9999966025352478,0.0025881354231387377,0.00390625,0.9999997019767761,0.0008321428904309869,3.2654747883498203e-06,3.986295632785186e-05
streak2_bucket8_m-0.75_refresh8,Balanced,17,17,code_heldout_5,long-code,8192,8210,0.054567600487210766,0.99853515625,0.9999966025352478,0.0025881354231387377,0.00390625,0.9999997019767761,0.0008321428904309869,3.2654747883498203e-06,3.986295632785186e-05
streak2_bucket8_m0,Aggressive,17,17,code_heldout_5,long-code,8192,8210,0.07015834348355665,0.99853515625,0.9999966025352478,0.0025881354231387377,0.00390625,0.9999997019767761,0.0008321428904309869,3.2654747883498203e-06,3.986295632785186e-05
streak2_bucket8_m-0.75_age2,Safe,18,17,code_heldout_5,long-code,8192,8211,0.0467665327000365,0.994140625,0.999996542930603,0.002654767595231533,0.00390625,0.9999991655349731,0.001251017558388412,0.00010582654795143753,0.0007610551547259092
streak2_bucket8_m-0.75_refresh8,Balanced,18,17,code_heldout_5,long-code,8192,8211,0.0701497990500548,0.99365234375,0.999996542930603,0.002644856460392475,0.00390625,0.9999991655349731,0.0012521003372967243,0.00010665955778677016,0.0007644069846719503
streak2_bucket8_m0,Aggressive,18,17,code_heldout_5,long-code,8192,8211,0.10912190963341861,0.9912109375,0.9999958872795105,0.0028656981885433197,0.00390625,0.9999989867210388,0.001390450051985681,0.00013935312745161355,0.0008680816972628236
streak2_bucket8_m-0.75_age2,Safe,19,17,code_heldout_5,long-code,8192,8212,0.06234778373112515,0.98876953125,0.9999959468841553,0.0028193737380206585,0.001953125,0.9999988079071045,0.0015765035059303045,0.0001342097675660625,0.0016073898877948523
streak2_bucket8_m-0.75_refresh8,Balanced,19,17,code_heldout_5,long-code,8192,8212,0.08572820263029712,0.986328125,0.9999960660934448,0.0028047251980751753,0.001953125,0.9999986886978149,0.0016408220399171114,0.00012707430869340897,0.0010444717481732368
streak2_bucket8_m0,Aggressive,19,17,code_heldout_5,long-code,8192,8212,0.1091086215294691,0.98388671875,0.9999962449073792,0.0027389959432184696,0.001953125,0.9999986886978149,0.0017043293919414282,0.0001708969211904332,0.0018760752864181995
streak2_bucket8_m-0.75_age2,Safe,20,17,code_heldout_5,long-code,8192,8213,0.0077925240472421775,0.99853515625,0.9999988079071045,0.0015409759944304824,0.001953125,0.9999998211860657,0.0005943418364040554,1.2827983482566196e-05,0.00012420659186318517
streak2_bucket8_m-0.75_refresh8,Balanced,20,17,code_heldout_5,long-code,8192,8213,0.05454766833069524,0.98974609375,0.9999982714653015,0.001885853591375053,0.001953125,0.9999996423721313,0.0008685954962857068,7.253338117152452e-05,0.0009561589686200023
streak2_bucket8_m0,Aggressive,20,17,code_heldout_5,long-code,8192,8213,0.03896262023621089,0.994140625,0.9999989867210388,0.0014610950602218509,0.0009765625,0.9999997615814209,0.0007392377592623234,3.2040719815995544e-05,0.0002970091882161796
streak2_bucket8_m-0.75_age2,Safe,21,17,code_heldout_5,long-code,8192,8214,0.023374726077428742,0.99853515625,0.9999980926513672,0.0019404717022553086,0.001953125,0.9999995231628418,0.0008962672436609864,1.829222310334444e-05,0.0003825718886218965
streak2_bucket8_m-0.75_refresh8,Balanced,21,17,code_heldout_5,long-code,8192,8214,0.06233260287314346,0.9970703125,0.9999969005584717,0.0024894706439226866,0.001953125,0.9999990463256836,0.0013729794882237911,7.83597060944885e-05,0.0008040237007662654
streak2_bucket8_m0,Aggressive,21,17,code_heldout_5,long-code,8192,8214,0.046749452154857596,0.99755859375,0.9999971985816956,0.0023750243708491325,0.001953125,0.9999992251396179,0.001304688397794962,5.593216701527126e-05,0.0009182757930830121
streak2_bucket8_m-0.75_age2,Safe,22,17,code_heldout_5,long-code,8192,8215,0.023371880706025583,0.99609375,0.9999984502792358,0.0017729406245052814,0.001953125,0.9999997615814209,0.0007643718272447586,3.825984458671883e-05,0.00011996899411315098
streak2_bucket8_m-0.75_refresh8,Balanced,22,17,code_heldout_5,long-code,8192,8215,0.07011564211807664,0.9951171875,0.999998152256012,0.0019347500056028366,0.001953125,0.9999996423721313,0.0009373874054290354,7.955545879667625e-05,0.0005677288281731308
streak2_bucket8_m0,Aggressive,22,17,code_heldout_5,long-code,8192,8215,0.046743761412051166,0.998046875,0.9999983906745911,0.0018117771251127124,0.001953125,0.9999996423721313,0.0007616991642862558,3.365546581335366e-05,0.00011482923582661897
streak2_bucket8_m-0.75_age2,Safe,23,17,code_heldout_5,long-code,8192,8216,0.038948393378773094,0.99365234375,0.9999921321868896,0.003959593828767538,0.001953125,0.9999973773956299,0.0023137801326811314,0.0001424803922418505,0.0006792001076973975
streak2_bucket8_m-0.75_refresh8,Balanced,23,17,code_heldout_5,long-code,8192,8216,0.07010710808179166,0.98974609375,0.9999922513961792,0.003930165898054838,0.001953125,0.9999971985816956,0.0023536307271569967,0.00019486296514514834,0.0013018941972404718
streak2_bucket8_m0,Aggressive,23,17,code_heldout_5,long-code,8192,8216,0.06231742940603702,0.99609375,0.9999922513961792,0.0039199162274599075,0.001953125,0.9999973177909851,0.0023291667457669973,0.00013520386710297316,0.0007788169896230102
streak2_bucket8_m-0.75_age2,Safe,24,17,code_heldout_5,long-code,8192,8217,0.04673238408178171,0.99951171875,0.9999990463256836,0.001311306026764214,0.001953125,0.9999999403953552,0.0003282744437456131,6.569267497980036e-06,2.224136915174313e-05
streak2_bucket8_m-0.75_refresh8,Balanced,24,17,code_heldout_5,long-code,8192,8217,0.0,0.99951171875,0.9999991059303284,0.0013253447832539678,0.001953125,0.9999999403953552,0.0003288378065917641,6.832156941527501e-06,2.6719582820078358e-05
streak2_bucket8_m0,Aggressive,24,17,code_heldout_5,long-code,8192,8217,0.023366192040890854,0.9990234375,0.9999990463256836,0.0013780698645859957,0.001953125,0.9999998807907104,0.00038978239172138274,1.7843352907220833e-05,0.0001542284880997613
streak2_bucket8_m-0.75_age2,Safe,25,17,code_heldout_5,long-code,8192,8218,0.02336334874665369,0.9990234375,0.9999997615814209,0.0007081629009917378,0.001953125,1.0,0.00011452895705588162,1.038020172927645e-06,8.811239240458235e-06
streak2_bucket8_m-0.75_refresh8,Balanced,25,17,code_heldout_5,long-code,8192,8218,0.0623022633244098,0.99853515625,0.9999990463256836,0.0013942450750619173,0.001953125,1.0,0.000490986742079258,2.1444888261612505e-05,7.692522194702178e-05
streak2_bucket8_m0,Aggressive,25,17,code_heldout_5,long-code,8192,8218,0.007787782915551267,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.04968385889515e-07
streak2_bucket8_m-0.75_age2,Safe,26,17,code_heldout_5,long-code,8192,8219,0.07786835381433266,0.994140625,0.9999975562095642,0.0022067688405513763,0.001953125,0.999999463558197,0.0009894220856949687,4.5339656935539097e-05,0.00034039653837680817
streak2_bucket8_m-0.75_refresh8,Balanced,26,17,code_heldout_5,long-code,8192,8219,0.09344202457719919,0.99365234375,0.9999976754188538,0.0022042770870029926,0.001953125,0.9999994039535522,0.0010706053581088781,5.869033338967711e-05,0.0007068332051858306
streak2_bucket8_m0,Aggressive,26,17,code_heldout_5,long-code,8192,8219,0.07786835381433266,0.99560546875,0.9999977350234985,0.0021753613837063313,0.001953125,0.9999995231628418,0.0009853687370195985,4.2963285523001105e-05,0.0003204532549716532
streak2_bucket8_m-0.75_age2,Safe,27,17,code_heldout_5,long-code,8192,8220,0.07007299270072997,0.99560546875,0.9999983906745911,0.0018290492007508874,0.001953125,0.9999997615814209,0.0008319186163134873,5.2347757446113974e-05,0.0007987084100022912
streak2_bucket8_m-0.75_refresh8,Balanced,27,17,code_heldout_5,long-code,8192,8220,0.09343065693430652,0.99267578125,0.9999909400939941,0.004264187533408403,0.00244140625,0.9999950528144836,0.003215034259483218,0.000236313630011864,0.0017317075980827212
streak2_bucket8_m0,Aggressive,27,17,code_heldout_5,long-code,8192,8220,0.07785888077858882,0.99560546875,0.9999983906745911,0.0018290492007508874,0.001953125,0.9999997615814209,0.0008319186163134873,5.2347757446113974e-05,0.0007987084100022912
streak2_bucket8_m-0.75_age2,Safe,28,17,code_heldout_5,long-code,8192,8221,0.023354823014231862,0.99658203125,0.9999957084655762,0.002957297954708338,0.001953125,0.9999986886978149,0.0015914891846477985,7.160862151067704e-05,0.0003338027745485306
streak2_bucket8_m-0.75_refresh8,Balanced,28,17,code_heldout_5,long-code,8192,8221,0.10120423306167137,0.99072265625,0.9999942779541016,0.003408305812627077,0.00390625,0.9999979734420776,0.0020417729392647743,0.0001833898713812232,0.0011028419248759747
streak2_bucket8_m0,Aggressive,28,17,code_heldout_5,long-code,8192,8221,0.0778494100474395,0.99365234375,0.9999951124191284,0.0031544577796012163,0.001953125,0.9999984502792358,0.0017454340122640133,0.00014254215057007968,0.0008394505130127072
streak2_bucket8_m-0.75_age2,Safe,29,17,code_heldout_5,long-code,8192,8222,0.03891997081002185,0.99853515625,0.9999988079071045,0.0015658711781725287,0.001953125,1.0,0.0005212351679801941,2.6792651624418795e-05,0.0005637824651785195
streak2_bucket8_m-0.75_refresh8,Balanced,29,17,code_heldout_5,long-code,8192,8222,0.1089759182680613,0.98583984375,0.9999921321868896,0.003985953517258167,0.00390625,0.999997079372406,0.0026120184920728207,0.00011445523705333471,0.0008926281007006764
streak2_bucket8_m0,Aggressive,29,17,code_heldout_5,long-code,8192,8222,0.07783994162004382,0.9912109375,0.9999922513961792,0.003938556648790836,0.00390625,0.9999971389770508,0.0026049057487398386,8.090472692856565e-05,0.0006065880297683179
streak2_bucket8_m-0.75_age2,Safe,30,17,code_heldout_5,long-code,8192,8223,0.03891523774778061,0.99853515625,0.9999990463256836,0.0013469053665176034,0.001953125,0.9999999403953552,0.0003955092397518456,1.2364999747660477e-05,0.00019109937420580536
streak2_bucket8_m-0.75_refresh8,Balanced,30,17,code_heldout_5,long-code,8192,8223,0.10896266569378577,0.990234375,0.9999988079071045,0.0016056409804150462,0.001953125,0.9999998807907104,0.0005667407531291246,5.363182572182268e-05,0.0004676860407926142
streak2_bucket8_m0,Aggressive,30,17,code_heldout_5,long-code,8192,8223,0.08561352304511738,0.9931640625,0.9999984502792358,0.0017391782021149993,0.001953125,0.9999997615814209,0.0006852151709608734,4.544162948150188e-05,0.0004241155693307519
streak2_bucket8_m-0.75_age2,Safe,31,17,code_heldout_5,long-code,8192,8224,0.0,0.99951171875,0.9999983310699463,0.0018625549273565412,0.001953125,0.9999997019767761,0.0007621931727044284,2.6274654373992234e-05,0.0007515487959608436
streak2_bucket8_m-0.75_refresh8,Balanced,31,17,code_heldout_5,long-code,8192,8224,0.1089494163424124,0.990234375,0.9999988675117493,0.0015219745691865683,0.001953125,0.9999997615814209,0.0006146497325971723,6.268078868743032e-05,0.0005773500306531787
streak2_bucket8_m0,Aggressive,31,17,code_heldout_5,long-code,8192,8224,0.0933852140077821,0.9951171875,0.9999992251396179,0.0012757834047079086,0.001953125,0.9999998807907104,0.0004004197253379971,3.2001942599890754e-05,0.00035919499350711703
streak2_bucket8_m-0.75_age2,Safe,32,17,code_heldout_5,long-code,8192,8225,0.023343465045592704,0.9970703125,0.9999700784683228,0.007751591969281435,0.0048828125,0.9999717473983765,0.0075250426307320595,0.0005299953045323491,0.01618911698460579
streak2_bucket8_m-0.75_refresh8,Balanced,32,17,code_heldout_5,long-code,8192,8225,0.0,0.9990234375,0.999970555305481,0.0076871151104569435,0.0048828125,0.999971866607666,0.007499858736991882,0.00046756796655245125,0.015908822417259216
streak2_bucket8_m0,Aggressive,32,17,code_heldout_5,long-code,8192,8225,0.09337386018237082,0.98583984375,0.9999837279319763,0.005707744508981705,0.0029296875,0.9999905824661255,0.0043340506963431835,0.00042733256123028696,0.0061935060657560825
streak2_bucket8_m-0.75_age2,Safe,33,17,code_heldout_5,long-code,8192,8226,0.054461463651835684,0.998046875,0.9999986886978149,0.0016215835930779576,0.001953125,0.9999998807907104,0.0005335473688319325,1.7743293938110583e-05,0.00018320305389352143
streak2_bucket8_m-0.75_refresh8,Balanced,33,17,code_heldout_5,long-code,8192,8226,0.03890104546559692,0.998046875,0.9999667406082153,0.008159101940691471,0.005859375,0.9999828338623047,0.00586000457406044,0.0003479889710433781,0.011363216675817966
streak2_bucket8_m0,Aggressive,33,17,code_heldout_5,long-code,8192,8226,0.11670313639679064,0.9853515625,0.999982476234436,0.005918724928051233,0.00390625,0.9999911785125732,0.004190032370388508,0.0008691500406712294,0.014689061790704727
streak2_bucket8_m-0.75_age2,Safe,34,17,code_heldout_5,long-code,8192,8227,0.05445484380697707,0.99169921875,0.9999977350234985,0.002135569928213954,0.001953125,0.999999463558197,0.001025412348099053,5.1526738388929516e-05,0.00040070072282105684
streak2_bucket8_m-0.75_refresh8,Balanced,34,17,code_heldout_5,long-code,8192,8227,0.06223410720797373,0.99169921875,0.9999979734420776,0.00204273103736341,0.001953125,0.9999995231628418,0.0009838361293077469,5.305578088155016e-05,0.0005046997684985399
streak2_bucket8_m0,Aggressive,34,17,code_heldout_5,long-code,8192,8227,0.12446821441594746,0.9755859375,0.9999956488609314,0.003058222122490406,0.0078125,0.9999988079071045,0.0016148699214681983,0.0002487166493665427,0.0021597910672426224
streak2_bucket8_m-0.75_age2,Safe,35,17,code_heldout_5,long-code,8192,8228,0.03111327175498302,0.994140625,0.9999942183494568,0.003414863022044301,0.001953125,0.999997615814209,0.0021802166011184454,0.00021013832883909345,0.0020295139402151108
streak2_bucket8_m-0.75_refresh8,Balanced,35,17,code_heldout_5,long-code,8192,8228,0.062226543509965926,0.9912109375,0.9999938011169434,0.00355963665060699,0.001953125,0.9999973177909851,0.0023759559262543917,0.0002697926829569042,0.0022912626154720783
streak2_bucket8_m0,Aggressive,35,17,code_heldout_5,long-code,8192,8228,0.12445308701993196,0.98876953125,0.9999936819076538,0.0035519462544471025,0.001953125,0.9999972581863403,0.0023975346703082323,0.0002960432611871511,0.002283848822116852
streak2_bucket8_m-0.75_age2,Safe,36,17,code_heldout_5,long-code,8192,8229,0.031109490825130592,0.99951171875,0.9999995231628418,0.0008735198061913252,0.001953125,1.0,0.00014281801122706383,3.899672719853697e-06,2.229970777989365e-05
streak2_bucket8_m-0.75_refresh8,Balanced,36,17,code_heldout_5,long-code,8192,8229,0.06999635435654394,0.9951171875,0.9999974966049194,0.002259251894429326,0.0078125,0.9999996423721313,0.0007887455867603421,5.578122363658622e-05,0.0005167864728718996
streak2_bucket8_m0,Aggressive,36,17,code_heldout_5,long-code,8192,8229,0.12443796330052259,0.9931640625,0.9999955296516418,0.003028202336281538,0.0078125,0.9999986886978149,0.0016422746703028679,0.00010430280235596001,0.0006515628192573786
streak2_bucket8_m-0.75_age2,Safe,37,17,code_heldout_5,long-code,8192,8230,0.04665856622114217,0.9951171875,0.9999959468841553,0.0028689708560705185,0.001953125,0.9999986886978149,0.0015886393375694752,7.916880713310093e-05,0.0006885940674692392
streak2_bucket8_m-0.75_refresh8,Balanced,37,17,code_heldout_5,long-code,8192,8230,0.09331713244228435,0.9833984375,0.9999887943267822,0.004741036798804998,0.001953125,0.9999947547912598,0.0032707704231142998,0.00038151710759848356,0.003180389991030097
streak2_bucket8_m0,Aggressive,37,17,code_heldout_5,long-code,8192,8230,0.1321992709599028,0.98193359375,0.9999847412109375,0.0055650086142122746,0.001953125,0.999991774559021,0.004075065720826387,0.00046191614819690585,0.0052552903071045876
streak2_bucket8_m-0.75_age2,Safe,38,17,code_heldout_5,long-code,8192,8231,0.03110193172154052,1.0,1.0,0.0,0.0,0.9999999403953552,0.0,0.0,5.984502422506921e-07
streak2_bucket8_m-0.75_refresh8,Balanced,38,17,code_heldout_5,long-code,8192,8231,0.09330579516462156,0.99072265625,0.9999935030937195,0.003647095989435911,0.0078125,0.9999978542327881,0.0021372358314692974,0.00016896567831281573,0.0016834026901051402
streak2_bucket8_m0,Aggressive,38,17,code_heldout_5,long-code,8192,8231,0.12440772688616208,0.98974609375,0.9999955892562866,0.002969082212075591,0.0078125,0.9999988675117493,0.0014782771468162537,0.00017983216093853116,0.0018018721602857113
