policy_role,verifier,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,output_norm_ratio,preprojection_cosine,preprojection_relative_l2,per_head_relative_l2_mean,per_head_relative_l2_worst,attention_js,attention_kl_eps1e8,net_qk_reduction,physical_key_byte_reduction,top128_recall,top512_recall,top2048_recall,tail_critical_block_recall
Aggressive,dim_had_even_w16_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9061877727508545,0.46111512184143066,0.3564453125,1.0900449752807617,0.8783144950866699,0.5297850966453552,0.37506014108657837,1.0377285480499268,0.09450403600931168,2.7980408668518066,0.4525400457665903,0.4515102453399122,0.9765625,0.98046875,0.92333984375,0.0
Aggressive,dim_had_even_w16_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9062036871910095,0.46107158064842224,0.3564453125,1.0900295972824097,0.8783160448074341,0.5298054814338684,0.3750671148300171,1.037717580795288,0.09449668973684311,2.798001289367676,0.4169031273836766,0.4159351966069687,0.9765625,0.982421875,0.92578125,0.0
Aggressive,dim_had_random_w32_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9063458442687988,0.443629652261734,0.2802734375,1.0415124893188477,0.8775461912155151,0.5140269994735718,0.3322770595550537,1.0255351066589355,0.07822978496551514,2.3218812942504883,0.3837070938215102,0.3827967950475146,0.984375,0.984375,0.93603515625,0.25
Aggressive,dim_had_random_w32_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9507233500480652,0.3129812180995941,0.14984130859375,0.9935263395309448,0.9434554576873779,0.33615776896476746,0.22371318936347961,0.6691113114356995,0.04918292909860611,1.4478585720062256,0.349534706331045,0.3486837346186647,0.9921875,0.994140625,0.9609375,0.5
Aggressive,head_dynamic_abs_w16_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9620929956436157,0.27607619762420654,0.0927734375,1.0049993991851807,0.9541984796524048,0.30281341075897217,0.1942928433418274,0.6436750888824463,0.04410465061664581,1.2741457223892212,0.356369183829138,-0.02753458896808,1.0,1.0,0.96875,0.5
Aggressive,head_dynamic_abs_w16_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9839380979537964,0.17970971763134003,0.08203125,1.0046647787094116,0.9795684218406677,0.20188191533088684,0.14048779010772705,0.45568931102752686,0.028236353769898415,0.7935346961021423,0.3197559115179252,-0.0509264018335771,1.0,1.0,0.98583984375,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9694162011146545,0.24749349057674408,0.085205078125,1.001365303993225,0.9631799459457397,0.27075105905532837,0.1774914413690567,0.5537919402122498,0.03902473300695419,1.0967508554458618,0.4220289855072463,-0.02753458896808,1.0,0.998046875,0.96728515625,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9840073585510254,0.17922429740428925,0.08447265625,1.003796100616455,0.9796037077903748,0.20169886946678162,0.14056555926799774,0.45562976598739624,0.028374772518873215,0.7903691530227661,0.3815102974828375,-0.0509264018335771,1.0,1.0,0.9794921875,0.5
Balanced,dim_had_even_w16_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.8640664219856262,0.5550755858421326,0.2333984375,1.0979888439178467,0.8194055557250977,0.6611818075180054,0.42582058906555176,1.3586574792861938,0.10782456398010254,3.1053547859191895,0.5426086956521738,0.5414225260416667,0.9609375,0.943359375,0.83544921875,0.0
Balanced,dim_had_even_w16_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.8640280961990356,0.5551540851593018,0.23291015625,1.0979951620101929,0.8193982839584351,0.6612316966056824,0.4258273243904114,1.3588452339172363,0.1077864021062851,3.104945659637451,0.5042868039664379,0.503167165417885,0.9609375,0.947265625,0.84765625,0.0
Balanced,dim_had_random_w32_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9055739045143127,0.4405771791934967,0.2841796875,1.024621844291687,0.8797118067741394,0.5037689208984375,0.3305801451206207,0.9926335215568542,0.083455890417099,2.3388290405273438,0.4574218154080854,0.4563835396868908,0.96875,0.953125,0.86279296875,0.25
Balanced,dim_had_random_w32_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9060070514678955,0.44145384430885315,0.2802734375,1.031427025794983,0.8785954713821411,0.5087186694145203,0.33130693435668945,1.008492112159729,0.08089973777532578,2.330935478210449,0.4144622425629291,0.4134985494334795,0.9765625,0.97265625,0.896484375,0.25
Balanced,head_dynamic_abs_w16_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9618372321128845,0.2757894694805145,0.09423828125,0.9963440895080566,0.9548556804656982,0.29950425028800964,0.19484004378318787,0.6317257285118103,0.04731953889131546,1.2877655029296875,0.4369183829138062,-0.0333825421844542,1.0,0.986328125,0.89892578125,0.5
Balanced,head_dynamic_abs_w16_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9618707895278931,0.2768818438053131,0.0927734375,1.004986047744751,0.9543168544769287,0.3022441565990448,0.194626584649086,0.6436638832092285,0.04472803324460983,1.2789156436920166,0.3973760488176964,-0.0626223082663255,1.0,1.0,0.9365234375,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,6,8,code_heldout_3,long-code,32768,32775,0.9496428966522217,0.3152918517589569,0.1497650146484375,0.9847222566604614,0.9434827566146851,0.33488473296165466,0.2251693308353424,0.6606941819190979,0.05280228704214096,1.4672343730926514,0.5221052631578947,-0.0333825421844542,0.9921875,0.986328125,0.896484375,0.5
Balanced,head_dynamic_abs_w8_b64_r0.1,6,8,code_heldout_3,long-code,32768,32775,0.9695420861244202,0.2470265030860901,0.084716796875,1.0016981363296509,0.9636493921279907,0.2689391076564789,0.17708717286586761,0.5520110726356506,0.0394539013504982,1.0948196649551392,0.4808543096872616,-0.0626223082663255,1.0,0.9921875,0.9169921875,0.5
Aggressive,dim_had_even_w16_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999982714653015,0.0017940790858119726,0.0009765625,1.0000042915344238,0.9999997615814209,0.0007086857222020626,0.0005669895326718688,0.0012998910387977958,3.0687646358273923e-05,0.0003240858786739409,0.4713204783988284,0.4702724285757798,1.0,1.0,0.984375,0.0
Aggressive,dim_had_even_w16_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,0.9999985694885254,0.0016793868271633983,0.0009765625,1.000015139579773,0.9999998807907104,0.0006090544629842043,0.000513217702973634,0.0012998910387977958,2.878572922782041e-05,0.00031711196061223745,0.4371491335123261,0.4361593681469298,1.0,1.0,0.9873046875,0.0
Aggressive,dim_had_random_w32_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999956488609314,0.002918265527114272,0.00390625,0.999961256980896,0.9999987483024597,0.0016298008849844337,0.0008939733961597085,0.004390380810946226,4.400329999043606e-05,0.000689354375936091,0.3924823041249695,0.391568724872076,1.0,0.998046875,0.986328125,0.0
Aggressive,dim_had_random_w32_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,0.9999985694885254,0.001705010887235403,0.0009765625,0.999989926815033,0.9999998211860657,0.0006516907014884055,0.0004708036140073091,0.0012998910387977958,2.3937087462400086e-05,0.00024275359464809299,0.3465950695630949,0.3457597580104775,1.0,1.0,0.99462890625,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999988079071045,0.0015063317259773612,0.0009765625,0.9999154210090637,0.9999998807907104,0.00047108138096518815,0.0003243366372771561,0.0010464693186804652,1.2014461390208453e-05,4.638263271772303e-05,0.3607517695875031,-0.02753458896808,1.0,1.0,0.99951171875,0.5
Aggressive,head_dynamic_abs_w16_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1727523087756708e-05,0.3085184281181352,-0.0489770840947856,1.0,1.0,1.0,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.999998927116394,0.0014854385517537594,0.0009765625,0.9999241232872009,0.9999998807907104,0.0004783833574037999,0.0003634667955338955,0.0010464693186804652,1.3107573977322318e-05,6.139190372778103e-05,0.4288503783256041,-0.02753458896808,1.0,1.0,0.99755859375,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1727523087756708e-05,0.3797900903099829,-0.0509264018335771,1.0,1.0,1.0,0.5
Balanced,dim_had_even_w16_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.999997615814209,0.0021658518817275763,0.0009765625,0.9999626278877258,0.9999994039535522,0.001108791446313262,0.000776630942709744,0.0023352548014372587,7.392909901682287e-05,0.0010480458149686456,0.5357578716133756,0.5345999139558967,1.0,0.99609375,0.96826171875,0.0
Balanced,dim_had_even_w16_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,0.9999982118606567,0.001906560268253088,0.0009765625,0.9999184012413025,0.9999996423721313,0.0008409515721723437,0.0006078167934902012,0.0015448253834620118,5.1330349378986284e-05,0.0006075428682379425,0.4874298267024652,0.4863542999208089,1.0,0.99609375,0.9765625,0.0
Balanced,dim_had_random_w32_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999977350234985,0.002129030879586935,0.0009765625,0.9999662041664124,0.9999995231628418,0.000993361696600914,0.0007417494780384004,0.002278776839375496,5.681282709701918e-05,0.0007662378484383225,0.4398340248962655,0.4388396800377681,1.0,0.998046875,0.97412109375,0.25
Balanced,dim_had_random_w32_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,0.9999958276748657,0.002895995508879423,0.00390625,0.9999833106994629,0.9999986886978149,0.0016316812252625823,0.000894635624717921,0.004397663753479719,4.4396936573321e-05,0.0006872500525787473,0.3817427385892116,0.3808474773087231,1.0,0.998046875,0.98388671875,0.25
Balanced,head_dynamic_abs_w16_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999986886978149,0.001650304184295237,0.0009765625,0.9999293684959412,0.9999998211860657,0.0006406278698705137,0.0004749462241306901,0.0012635465245693922,1.6193314877455123e-05,7.144564006011933e-05,0.4183548938247498,-0.0314332244456627,1.0,1.0,0.9951171875,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1727523087756708e-05,0.3607517695875031,-0.0567743550499513,1.0,1.0,1.0,0.0
Balanced,head_dynamic_abs_w8_b64_r0.05,7,8,code_heldout_3,long-code,32768,32776,0.9999984502792358,0.0017658125143498182,0.0009765625,0.999981701374054,0.9999997615814209,0.000678901094943285,0.0005274728173390031,0.0012998910387977958,2.4774573830654845e-05,0.00025224752607755363,0.5001220405174518,-0.0314332244456627,1.0,1.0,0.9921875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,7,8,code_heldout_3,long-code,32768,32776,0.9999988079071045,0.0015063317259773612,0.0009765625,0.9999154210090637,0.9999998807907104,0.00047108138096518815,0.00032434292370453477,0.0010464693186804652,1.2106692338420544e-05,4.725663166027516e-05,0.4386136197217476,-0.0587236727887428,1.0,1.0,0.9990234375,0.0
Aggressive,dim_had_even_w16_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,0.9999997615814209,0.0007513177115470171,0.0009765625,1.0000027418136597,1.0,9.918285650201142e-05,4.58940485259518e-05,0.0006424139137379825,1.448311195417773e-06,2.336650140932761e-05,0.4798486743753242,0.4788006936829921,1.0,1.0,0.99609375,0.0
Aggressive,dim_had_even_w16_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,0.9999997615814209,0.0007513177115470171,0.0009765625,1.0000027418136597,1.0,9.918285650201142e-05,4.58940485259518e-05,0.0006424139137379825,1.448311195417773e-06,2.336650140932761e-05,0.4420172682063642,0.4410326624939084,1.0,1.0,0.99609375,0.0
Aggressive,dim_had_random_w32_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,0.9999996423721313,0.000819384353235364,0.0009765625,1.0000110864639282,1.0,0.0001097794811357744,6.909699004609138e-05,0.00046891861711628735,1.370850213788799e-06,2.2313324734568596e-05,0.3924703298044361,0.391568724872076,1.0,1.0,0.99609375,0.25
Aggressive,dim_had_random_w32_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,0.9999998807907104,0.0006128870300017297,0.0009765625,1.0000193119049072,1.0,8.51018339744769e-05,3.928310616174713e-05,0.0005148525815457106,6.163700163597241e-07,1.7245460185222328e-05,0.3465844952253104,0.3457597580104775,1.0,1.0,0.998046875,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.360740763340147,-0.02753458896808,1.0,1.0,1.0,0.75
Aggressive,head_dynamic_abs_w16_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.3143667815846478,-0.0489770840947856,1.0,1.0,1.0,0.75
Aggressive,head_dynamic_abs_w8_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.4322543246788907,-0.02753458896808,1.0,1.0,1.0,0.75
Aggressive,head_dynamic_abs_w8_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.3797785032187204,-0.0509264018335771,1.0,1.0,1.0,0.75
Balanced,dim_had_even_w16_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_even_w16_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.05,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.1,8,8,code_heldout_3,long-code,32768,32777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0928744814009406e-05,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Aggressive,dim_had_even_w16_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999997615814209,0.0006798956892453134,0.0009765625,0.9999761581420898,1.0,0.0001581941614858806,4.496814653975889e-05,0.0002787328267004341,1.7256584214919712e-06,1.936385342560243e-05,0.3660992128866923,0.3652529353983917,1.0,1.0,0.99560546875,0.0
Aggressive,dim_had_even_w16_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,0.9999998807907104,0.0006799986585974693,0.0009765625,0.9999760389328003,1.0,0.00015819103282410651,4.496716064750217e-05,0.0002787328267004341,1.5587572761432966e-06,1.781366518116556e-05,0.332662151443041,0.3318708691215887,1.0,1.0,0.99658203125,0.0
Aggressive,dim_had_random_w32_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999998807907104,0.0004587852454278618,0.0009765625,0.9999961853027344,1.0,7.236647797981277e-05,1.9116559997200966e-05,0.00024373692576773465,1.4822935554548167e-06,3.0241964850574732e-05,0.3119165293794618,0.3111593681469298,1.0,1.0,0.99755859375,0.25
Aggressive,dim_had_random_w32_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,1.0,0.00010734359966591,0.00048828125,1.0000011920928955,1.0,4.611674285115441e-06,8.103457389552204e-07,8.97847621672554e-06,7.92102696323127e-07,1.7542453861096874e-05,0.2762828726584905,0.2755843194139863,1.0,1.0,0.998046875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,1.0000001192092896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0912823199760169e-05,0.3060589419732747,-0.023635953490497,1.0,1.0,1.0,0.5
Aggressive,head_dynamic_abs_w16_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,1.0000001192092896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0912823199760169e-05,0.2621270364268716,-0.0411798131396199,1.0,1.0,1.0,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,1.0000001192092896,0.0,0.0,1.0,1.0,6.355191928264503e-09,3.371330548063156e-09,5.39412887690105e-08,4.2784375153814835e-08,1.1000005542882718e-05,0.3558484349258649,-0.023635953490497,1.0,1.0,0.99951171875,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,1.0000001192092896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0912823199760169e-05,0.3058148758313502,-0.0411798131396199,1.0,1.0,1.0,0.5
Balanced,dim_had_even_w16_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999836683273315,0.0057360525242984295,0.00244140625,0.9996708631515503,0.9999899864196777,0.004504828248172998,0.003759931307286024,0.02791060507297516,0.0005063787684775889,0.001654212363064289,0.542559033498078,0.5414225260416667,1.0,0.998046875,0.97607421875,0.25
Balanced,dim_had_even_w16_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,0.9999830722808838,0.005833612289279699,0.00244140625,0.9996069073677063,0.9999898672103882,0.004518341273069382,0.0037766697350889444,0.028180770576000214,0.0004911115393042564,0.0015851699281483889,0.4991152602355237,0.4980502063535574,1.0,1.0,0.9794921875,0.25
Balanced,dim_had_random_w32_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999831914901733,0.005823993589729071,0.00244140625,0.9997872710227966,0.9999898672103882,0.004516866058111191,0.003771713934838772,0.028179120272397995,0.0005025303107686341,0.0017833196325227618,0.4559155531148942,0.4549215513827972,1.0,0.998046875,0.9716796875,0.25
Balanced,dim_had_random_w32_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,0.999999463558197,0.001060000853613019,0.0009765625,1.000032901763916,0.9999999403953552,0.00037642248207703233,0.00016783442697487772,0.001118290238082409,1.2549910024972633e-05,0.00011402268864912912,0.4129599121361889,0.4120365611293859,1.0,0.998046875,0.9833984375,0.5
Balanced,head_dynamic_abs_w16_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999995827674866,0.001004007295705378,0.001953125,0.99991774559021,1.0,0.0002513222862035036,0.0001426291128154844,0.0007371339597739279,4.639228791347705e-06,6.884033064125106e-05,0.4383427908963329,-0.0333825421844542,1.0,1.0,0.99169921875,0.5
Balanced,head_dynamic_abs_w16_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,1.0,0.00014096249651629478,0.00048828125,1.0000001192092896,1.0,8.715002877579536e-06,1.8419576690575923e-06,2.9462333259289153e-05,5.660029387399845e-07,1.3950974789622705e-05,0.4002684727561169,-0.0626223082663255,1.0,1.0,0.99755859375,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,9,8,code_heldout_3,long-code,32768,32778,0.9999996423721313,0.0009248201968148351,0.001953125,0.9999305605888367,1.0,0.00022626023564953357,9.550054528517649e-05,0.0005876743234694004,3.727466946656932e-06,4.418379467097111e-05,0.5220574775764233,-0.0333825421844542,1.0,1.0,0.98779296875,0.5
Balanced,head_dynamic_abs_w8_b64_r0.1,9,8,code_heldout_3,long-code,32768,32778,0.9999997615814209,0.0007073216256685555,0.0009765625,0.9999639391899109,1.0,0.0001579625968588516,4.6004261093912646e-05,0.0002787328267004341,1.6130687754412065e-06,1.6930225683609024e-05,0.479101836597718,-0.0626223082663255,1.0,1.0,0.99462890625,0.5
Aggressive,dim_had_even_w16_b64_r0.05,10,8,code_heldout_3,long-code,32768,32779,0.9999991655349731,0.0012779893586412072,0.0009765625,0.9999837279319763,0.9999998807907104,0.0004824071074835956,0.00041138811502605677,0.002415159484371543,1.3666964150615968e-05,0.00022036673908587545,0.5000762683425364,0.4990248652229532,1.0,1.0,0.99072265625,0.0
Aggressive,dim_had_even_w16_b64_r0.1,10,8,code_heldout_3,long-code,32768,32779,0.9999992251396179,0.001209945185109973,0.0009765625,0.9999642968177795,0.9999998807907104,0.0004646086599677801,0.00033021584386006,0.002414459129795432,9.617176147003192e-06,0.00014367522089742124,0.4690808139357515,0.4680794461196393,1.0,1.0,0.99169921875,0.25
Aggressive,dim_had_random_w32_b64_r0.05,10,8,code_heldout_3,long-code,32768,32779,1.0,0.00011648109648376703,0.00048828125,1.0000017881393433,1.0,4.781881216331385e-06,1.0891241117860773e-06,1.7425985788577236e-05,3.2081007361739466e-07,1.1844491382362321e-05,0.4183166051435369,0.4173971849110623,1.0,1.0,0.99560546875,0.75
Aggressive,dim_had_random_w32_b64_r0.1,10,8,code_heldout_3,long-code,32768,32779,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.8288681619415e-07,1.153245921159396e-05,0.3875652094328686,0.3866954305250974,1.0,1.0,0.99755859375,0.75
Aggressive,head_dynamic_abs_w16_b64_r0.05,10,8,code_heldout_3,long-code,32768,32779,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.1661131433556875e-08,1.0737125194282271e-05,0.4109948442600445,-0.0314332244456627,1.0,1.0,0.99853515625,0.75
Aggressive,head_dynamic_abs_w16_b64_r0.1,10,8,code_heldout_3,long-code,32768,32779,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0698882761062123e-05,0.3817078007260746,-0.060672990527534,1.0,1.0,1.0,0.75
Aggressive,head_dynamic_abs_w8_b64_r0.05,10,8,code_heldout_3,long-code,32768,32779,1.0,0.00011648109648376703,0.00048828125,1.0000017881393433,1.0,4.781881216331385e-06,1.0891241117860773e-06,1.7425985788577236e-05,3.8674411939609854e-07,1.2482906640798319e-05,0.4847005704872021,-0.0314332244456627,1.0,1.0,0.9951171875,0.75
Aggressive,head_dynamic_abs_w8_b64_r0.1,10,8,code_heldout_3,long-code,32768,32779,1.0,0.00011648109648376703,0.00048828125,1.0000017881393433,1.0,4.781881216331385e-06,1.0891241117860773e-06,1.7425985788577236e-05,2.689742473194201e-07,1.1524702131282538e-05,0.4554135269532322,-0.060672990527534,1.0,1.0,0.9970703125,0.75
Balanced,dim_had_even_w16_b64_r0.05,10,8,code_heldout_3,long-code,32768,32779,0.999998927116394,0.001451668213121593,0.001953125,0.999995231628418,0.9999998211860657,0.0005358579801395535,0.0004669844056479633,0.0013467001263052225,2.317736652912572e-05,0.0003185874957125634,0.537417248848348,0.5363055669773391,1.0,1.0,0.98193359375,0.0
Balanced,dim_had_even_w16_b64_r0.1,10,8,code_heldout_3,long-code,32768,32779,0.999998927116394,0.0014712207484990358,0.001953125,1.0000238418579102,1.0,0.0005532210925593972,0.0004607902665156871,0.0014512991765514016,1.90938008017838e-05,0.0002418522781226784,0.4991000335580707,0.4980502063535574,1.0,1.0,0.984375,0.0
